clapp1995
200
ne
Wavelength (microns) 	 real  imaginary
2.77622e+00  1.11961e+00  1.06200e-02
2.77696e+00  1.11883e+00  1.05200e-02
2.77771e+00  1.11799e+00  1.04900e-02
2.77845e+00  1.11709e+00  1.05900e-02
2.77920e+00  1.11618e+00  1.07300e-02
2.77994e+00  1.11527e+00  1.08800e-02
2.78069e+00  1.11438e+00  1.10500e-02
2.78143e+00  1.11350e+00  1.12700e-02
2.78218e+00  1.11262e+00  1.15100e-02
2.78293e+00  1.11175e+00  1.17600e-02
2.78368e+00  1.11090e+00  1.20200e-02
2.78442e+00  1.11007e+00  1.23000e-02
2.78517e+00  1.10927e+00  1.25800e-02
2.78592e+00  1.10848e+00  1.28600e-02
2.78667e+00  1.10770e+00  1.31300e-02
2.78742e+00  1.10692e+00  1.33700e-02
2.78817e+00  1.10613e+00  1.35900e-02
2.78892e+00  1.10533e+00  1.38100e-02
2.78967e+00  1.10452e+00  1.40300e-02
2.79042e+00  1.10370e+00  1.42700e-02
2.79117e+00  1.10285e+00  1.44900e-02
2.79193e+00  1.10199e+00  1.47100e-02
2.79268e+00  1.10111e+00  1.49500e-02
2.79343e+00  1.10024e+00  1.52200e-02
2.79418e+00  1.09937e+00  1.55200e-02
2.79494e+00  1.09850e+00  1.58200e-02
2.79569e+00  1.09764e+00  1.61100e-02
2.79645e+00  1.09677e+00  1.63800e-02
2.79720e+00  1.09588e+00  1.66500e-02
2.79796e+00  1.09497e+00  1.69300e-02
2.79871e+00  1.09404e+00  1.72500e-02
2.79947e+00  1.09312e+00  1.76000e-02
2.80023e+00  1.09219e+00  1.79600e-02
2.80098e+00  1.09127e+00  1.83300e-02
2.80174e+00  1.09036e+00  1.87300e-02
2.80250e+00  1.08948e+00  1.91500e-02
2.80326e+00  1.08863e+00  1.95600e-02
2.80401e+00  1.08779e+00  1.99600e-02
2.80477e+00  1.08695e+00  2.03300e-02
2.80553e+00  1.08610e+00  2.06700e-02
2.80629e+00  1.08522e+00  2.10000e-02
2.80705e+00  1.08432e+00  2.13500e-02
2.80781e+00  1.08340e+00  2.17200e-02
2.80857e+00  1.08247e+00  2.21100e-02
2.80934e+00  1.08154e+00  2.25100e-02
2.81010e+00  1.08061e+00  2.29400e-02
2.81086e+00  1.07972e+00  2.34100e-02
2.81162e+00  1.07887e+00  2.39000e-02
2.81239e+00  1.07806e+00  2.43500e-02
2.81315e+00  1.07726e+00  2.47300e-02
2.81391e+00  1.07644e+00  2.50300e-02
2.81468e+00  1.07556e+00  2.52900e-02
2.81544e+00  1.07460e+00  2.55400e-02
2.81621e+00  1.07357e+00  2.58300e-02
2.81697e+00  1.07249e+00  2.62000e-02
2.81774e+00  1.07141e+00  2.66600e-02
2.81851e+00  1.07037e+00  2.71800e-02
2.81927e+00  1.06938e+00  2.77400e-02
2.82004e+00  1.06846e+00  2.83000e-02
2.82081e+00  1.06758e+00  2.88300e-02
2.82158e+00  1.06674e+00  2.93100e-02
2.82234e+00  1.06592e+00  2.97200e-02
2.82311e+00  1.06507e+00  3.00700e-02
2.82388e+00  1.06418e+00  3.03600e-02
2.82465e+00  1.06324e+00  3.06300e-02
2.82542e+00  1.06225e+00  3.08700e-02
2.82619e+00  1.06118e+00  3.11100e-02
2.82696e+00  1.06003e+00  3.13400e-02
2.82774e+00  1.05881e+00  3.15900e-02
2.82851e+00  1.05751e+00  3.18800e-02
2.82928e+00  1.05614e+00  3.22400e-02
2.83005e+00  1.05471e+00  3.26900e-02
2.83083e+00  1.05324e+00  3.32300e-02
2.83160e+00  1.05175e+00  3.38700e-02
2.83237e+00  1.05026e+00  3.46500e-02
2.83315e+00  1.04883e+00  3.55700e-02
2.83392e+00  1.04752e+00  3.66300e-02
2.83470e+00  1.04636e+00  3.77700e-02
2.83547e+00  1.04539e+00  3.89200e-02
2.83625e+00  1.04458e+00  4.00000e-02
2.83703e+00  1.04391e+00  4.09300e-02
2.83780e+00  1.04330e+00  4.16800e-02
2.83858e+00  1.04269e+00  4.22700e-02
2.83936e+00  1.04201e+00  4.27000e-02
2.84014e+00  1.04122e+00  4.30200e-02
2.84092e+00  1.04032e+00  4.32700e-02
2.84170e+00  1.03929e+00  4.35000e-02
2.84247e+00  1.03814e+00  4.37500e-02
2.84325e+00  1.03689e+00  4.40300e-02
2.84403e+00  1.03556e+00  4.43500e-02
2.84482e+00  1.03414e+00  4.46800e-02
2.84560e+00  1.03263e+00  4.50500e-02
2.84638e+00  1.03102e+00  4.54900e-02
2.84716e+00  1.02932e+00  4.60300e-02
2.84794e+00  1.02755e+00  4.67200e-02
2.84873e+00  1.02575e+00  4.75600e-02
2.84951e+00  1.02399e+00  4.85900e-02
2.85029e+00  1.02231e+00  4.98000e-02
2.85108e+00  1.02078e+00  5.11300e-02
2.85186e+00  1.01943e+00  5.25300e-02
2.85265e+00  1.01826e+00  5.38900e-02
2.85343e+00  1.01725e+00  5.51600e-02
2.85422e+00  1.01632e+00  5.62700e-02
2.85501e+00  1.01542e+00  5.72300e-02
2.85579e+00  1.01447e+00  5.80300e-02
2.85658e+00  1.01342e+00  5.87000e-02
2.85737e+00  1.01224e+00  5.93200e-02
2.85816e+00  1.01092e+00  5.99500e-02
2.85894e+00  1.00947e+00  6.06200e-02
2.85973e+00  1.00791e+00  6.13700e-02
2.86052e+00  1.00628e+00  6.22200e-02
2.86131e+00  1.00460e+00  6.31800e-02
2.86210e+00  1.00293e+00  6.42600e-02
2.86289e+00  1.00128e+00  6.54600e-02
2.86369e+00  9.99670e-01  6.67300e-02
2.86448e+00  9.98110e-01  6.80600e-02
2.86527e+00  9.96620e-01  6.94300e-02
2.86606e+00  9.95180e-01  7.08300e-02
2.86685e+00  9.93800e-01  7.22600e-02
2.86765e+00  9.92500e-01  7.36900e-02
2.86844e+00  9.91260e-01  7.51200e-02
2.86924e+00  9.90080e-01  7.65100e-02
2.87003e+00  9.88950e-01  7.78300e-02
2.87083e+00  9.87850e-01  7.90500e-02
2.87162e+00  9.86720e-01  8.01800e-02
2.87242e+00  9.85550e-01  8.12200e-02
2.87321e+00  9.84290e-01  8.21900e-02
2.87401e+00  9.82910e-01  8.30900e-02
2.87481e+00  9.81370e-01  8.39600e-02
2.87561e+00  9.79660e-01  8.48600e-02
2.87641e+00  9.77790e-01  8.58700e-02
2.87720e+00  9.75800e-01  8.70300e-02
2.87800e+00  9.73740e-01  8.83800e-02
2.87880e+00  9.71650e-01  8.99100e-02
2.87960e+00  9.69590e-01  9.16300e-02
2.88040e+00  9.67610e-01  9.35100e-02
2.88120e+00  9.65730e-01  9.55100e-02
2.88201e+00  9.63970e-01  9.75900e-02
2.88281e+00  9.62330e-01  9.97000e-02
2.88361e+00  9.60790e-01  1.01810e-01
2.88441e+00  9.59320e-01  1.03900e-01
2.88522e+00  9.57900e-01  1.05950e-01
2.88602e+00  9.56510e-01  1.08000e-01
2.88682e+00  9.55160e-01  1.10040e-01
2.88763e+00  9.53830e-01  1.12060e-01
2.88843e+00  9.52510e-01  1.14050e-01
2.88924e+00  9.51190e-01  1.16000e-01
2.89004e+00  9.49830e-01  1.17910e-01
2.89085e+00  9.48410e-01  1.19810e-01
2.89166e+00  9.46930e-01  1.21710e-01
2.89246e+00  9.45350e-01  1.23640e-01
2.89327e+00  9.43700e-01  1.25650e-01
2.89408e+00  9.41990e-01  1.27780e-01
2.89489e+00  9.40270e-01  1.30060e-01
2.89570e+00  9.38570e-01  1.32460e-01
2.89651e+00  9.36910e-01  1.34980e-01
2.89732e+00  9.35330e-01  1.37580e-01
2.89813e+00  9.33830e-01  1.40250e-01
2.89894e+00  9.32390e-01  1.42950e-01
2.89975e+00  9.31000e-01  1.45660e-01
2.90056e+00  9.29630e-01  1.48380e-01
2.90137e+00  9.28260e-01  1.51150e-01
