he2022
135
pe
wavel  k
8.9017599634  n  -0.00142
8.9105399962  n  -0.00162
8.9193299674  n  -0.00172
8.9281100366  n  -0.00217
8.9368899975  n  -0.00293
8.9456799616  n  -0.00224
8.9544599716  n  -0.00153
8.9632500027  n  -0.000904908
8.9720300194  n  -0.000795055
8.9808099938  n  -0.000449211
8.9895999767  n  -0.000236366
8.9983799767  n  -0.000608715
9.0071600257  n  -0.000271901
9.0159499909  n  -0.000127172
9.0247300074  n  -0.000603287
9.0335100041  n  -0.0014
9.0422999879  n  -0.00185
9.051079978  n  -0.00178
9.0598599625  n  -0.000673599
9.068650007  n  -0.000265341
9.0774300151  n  -0.000665132
9.0862100335  n  -0.00122
9.0950000219  n  -0.00186
9.1037800151  n  -0.00257
9.1125700012  n  -0.00269
9.1213500211  n  -0.00285
9.1301299712  n  -0.00304
9.1389199917  n  -0.00294
9.1477000084  n  -0.00266
9.1564799759  n  -0.00225
9.1652700094  n  -0.00231
9.1740500033  n  -0.00202
9.1828299702  n  -0.0014
9.19162  n  -0.00171
9.2004000408  n  -0.00156
9.2091799943  n  -0.000916517
9.2179700085  n  -0.0019
9.2267500017  n  -0.00212
9.2355300186  n  -0.00118
9.2443200101  n  -0.00085974
9.253100036  n  -0.00139
9.2618800283  n  -0.00335
9.2706699948  n  -0.00378
9.2794499677  n  -0.00358
9.2882400302  n  -0.00259
9.2970199667  n  -0.00111
9.3057999776  n  -3.68067e-05
9.3145899937  n  -0.00213
9.323370032  n  -0.00273
9.3321500043  n  -0.00235
9.3409399846  n  -0.00276
9.3497199642  n  -0.00275
9.3584999994  n  -0.00227
9.3672899593  n  -0.00231
9.3760699854  n  -0.00269
9.384850016  n  -0.00364
9.3936399759  n  -0.00355
9.4024199836  n  -0.0032
9.4112000339  n  -0.00363
9.4199900195  n  -0.00463
9.4287700362  n  -0.00611
9.4375600223  n  -0.00596
9.4463399995  n  -0.00584
9.4551199683  n  -0.00597
9.4639100038  n  -0.00659
9.4726900168  n  -0.00731
9.4814699745  n  -0.00756
9.4902600085  n  -0.00594
9.499040008  n  -0.0025
9.5078199965  n  -0.00281
9.5166099818  n  -0.00359
9.5253900128  n  -0.00435
9.5341699885  n  -0.00506
9.5429599723  n  -0.00574
9.5517399941  n  -0.00496
9.5605200085  n  -0.00457
9.5693100438  n  -0.00495
9.5780900195  n  -0.00513
9.5868700375  n  -0.00521
9.5956599981  n  -0.00497
9.6044399866  n  -0.00482
9.6132299578  n  -0.00481
9.6220100169  n  -0.00537
9.63078999  n  -0.00602
9.6395799611  n  -0.0052
9.6483600195  n  -0.00522
9.6571400461  n  -0.00652
9.6659299939  n  -0.00708
9.6747100303  n  -0.00738
9.6834899972  n  -0.00786
9.6922799962  n  -0.00804
9.7010599931  n  -0.00765
9.7098399781  n  -0.00749
9.7186300141  n  -0.00744
9.727409958  n  -0.00715
9.7361900444  n  -0.00711
9.7449800124  n  -0.00779
9.7537599891  n  -0.00742
9.7625499874  n  -0.00619
9.7713299681  n  -0.00692
9.7801099732  n  -0.00775
9.7889000217  n  -0.0067
9.7976799662  n  -0.00588
9.8064599996  n  -0.00541
9.815250003  n  -0.00552
9.8240300097  n  -0.00592
9.8328099787  n  -0.00628
9.8416000379  n  -0.00639
9.8503800168  n  -0.00546
9.8591600258  n  -0.00458
9.8679499554  n  -0.00375
9.8767300142  n  -0.00567
9.8855099776  n  -0.00877
9.8942999848  n  -0.00865
9.9030800411  n  -0.00825
9.9118599746  n  -0.00745
9.9206499788  n  -0.0067
9.9294299526  n  -0.00604
9.9382200489  n  -0.00565
9.9469999967  n  -0.0054
9.9557800093  n  -0.00642
9.964569975  n  -0.00745
9.973350012  n  -0.00618
9.9821299909  n  -0.00496
9.9909199522  n  -0.00384
9.999700009  n  -0.00298
10.0084799849  n  -0.00239
10.0172699738  n  -0.00215
10.0260499838  n  -0.00206
10.0348299918  n  -0.000705964
10.0436200445  n  0.000681377
10.0524000452  n  0.000514711
10.0611800235  n  0.000324018
10.069969978  n  6.41213e-05
10.0787500108  n  0.000366664
10.0875399745  n  0.0014
10.0963200034  n  0.00411
10.1051000127  n  0.00792
10.1138899867  n  0.00814
10.1226699562  n  0.0073
10.1314499913  n  0.00742
10.1402400266  n  0.00765
10.1490199888  n  0.00826
10.1578000009  n  0.00915
10.1665900495  n  0.011
10.1753699574  n  0.01258
10.1841500041  n  0.01369
10.1929400211  n  0.01478
10.2017200386  n  0.01584
10.2104999738  n  0.01622
10.2192900218  n  0.0162
10.2280700053  n  0.01782
10.2368499984  n  0.01997
10.2456400396  n  0.02277
10.2544199524  n  0.02567
10.2632099751  n  0.02524
10.271989968  n  0.02494
10.2807699873  n  0.02662
10.2895600529  n  0.02817
10.298340027  n  0.02916
10.3071200183  n  0.03077
10.3159099917  n  0.034
10.324690026  n  0.03685
10.3334699625  n  0.039
10.342260031  n  0.041
10.3510399949  n  0.04281
10.3598199604  n  0.04533
10.3686099954  n  0.04851
10.3773899752  n  0.05155
10.3861699506  n  0.05448
10.394960041  n  0.05585
10.4037400197  n  0.05635
10.4125299637  n  0.05776
10.4213100116  n  0.05956
10.4300899752  n  0.06295
10.4388799508  n  0.06689
10.4476599765  n  0.06986
10.4564400236  n  0.07256
10.4652300215  n  0.07263
10.4740100167  n  0.07214
10.4827900315  n  0.07517
10.4915800454  n  0.07882
10.5003600048  n  0.08326
10.509139983  n  0.08782
10.5179300099  n  0.09263
10.5267100425  n  0.09746
10.5354899833  n  0.10111
10.5442800239  n  0.10461
10.5530600207  n  0.10372
10.5618400381  n  0.10234
10.5706299845  n  0.10547
10.5794099503  n  0.10913
10.5882000292  n  0.11295
10.5969800218  n  0.1168
10.6057599649  n  0.12088
10.6145499623  n  0.125
10.6233300524  n  0.12934
10.6321099843  n  0.13372
10.6409000252  n  0.13682
10.6496800011  n  0.13961
10.6584600503  n  0.14237
10.6672500372  n  0.14511
10.676030029  n  0.14802
10.6848099869  n  0.151
10.6936000525  n  0.1529
10.7023799664  n  0.15426
10.7111599683  n  0.16001
10.719950021  n  0.16853
10.7287299951  n  0.17462
10.7375199819  n  0.17871
10.7463000167  n  0.18288
10.7550799631  n  0.18714
10.7638699811  n  0.19063
10.7726500083  n  0.19294
10.7814299572  n  0.19598
10.7902200381  n  0.20067
10.7989999737  n  0.20506
10.8077799588  n  0.20835
10.8165700204  n  0.2117
10.8253500166  n  0.21547
10.8341299579  n  0.21924
10.8429200378  n  0.22321
10.8517000165  n  0.22719
10.8604799537  n  0.23305
10.8692699749  n  0.23916
10.8780499781  n  0.24238
10.8868299547  n  0.24471
10.8956199608  n  0.24819
10.9044000345  n  0.25235
10.9131899826  n  0.25583
10.9219700167  n  0.2586
10.9307499715  n  0.26167
10.9395399849  n  0.26529
10.9483200536  n  0.26913
10.9570999405  n  0.27389
10.9658899523  n  0.27861
10.9746699898  n  0.28216
10.9834499838  n  0.28571
10.9922400501  n  0.28987
11.0010199926  n  0.29411
11.0098000322  n  0.29757
11.01858997  n  0.30067
11.0273699985  n  0.30415
11.0361500241  n  0.30797
11.0449400164  n  0.31171
11.0537199515  n  0.31527
11.0625099404  n  0.31892
11.0712900182  n  0.32319
11.0800700486  n  0.32747
11.0888599583  n  0.33252
11.0976400558  n  0.33764
11.1064200061  n  0.34113
11.1152100301  n  0.34394
11.1239899723  n  0.34637
11.1327700389  n  0.3484
11.1415600042  n  0.35087
11.1503399895  n  0.35464
11.1591200012  n  0.3584
11.1679099845  n  0.36159
11.1766899669  n  0.36478
11.1854700029  n  0.36832
11.1942599596  n  0.37197
11.2030400211  n  0.37531
11.2118200389  n  0.37837
11.2206100525  n  0.38139
11.2293900267  n  0.3843
11.2381799633  n  0.38722
11.246960017  n  0.39018
11.2557399912  n  0.39314
11.2645300046  n  0.39584
11.2733099922  n  0.39843
11.2820900577  n  0.40106
11.2908799859  n  0.40375
11.29966  n  0.40652
11.3084399965  n  0.40987
11.3172300618  n  0.41322
11.3260099429  n  0.41627
11.3347899672  n  0.41926
11.3435800118  n  0.42235
11.3523599871  n  0.42554
11.3611400113  n  0.4289
11.3699300075  n  0.43294
11.3787100512  n  0.43698
11.3874900496  n  0.43878
11.3962799716  n  0.44027
11.4050600602  n  0.44176
11.4138500405  n  0.44327
11.4226299639  n  0.44478
11.4314099456  n  0.44634
11.4402000324  n  0.44789
11.4489800533  n  0.44951
11.4577600395  n  0.45113
11.4665499525  n  0.4529
11.4753300543  n  0.45481
11.4841100284  n  0.45674
11.4929000139  n  0.45884
11.5016800504  n  0.46095
11.5104599982  n  0.46309
11.5192500434  n  0.46525
11.5280300015  n  0.4671
11.5368100441  n  0.46838
11.5456000053  n  0.46965
11.5543800078  n  0.47079
11.5631700315  n  0.47191
11.5719500051  n  0.47447
11.5807300451  n  0.47816
11.5895200606  n  0.48149
11.5983000232  n  0.48262
11.6070799613  n  0.48376
11.615869964  n  0.48526
11.6246500472  n  0.48689
11.6334300153  n  0.48883
11.6422200032  n  0.49149
11.650999936  n  0.49416
11.6597799342  n  0.4958
11.6685700438  n  0.49726
11.6773499628  n  0.49787
11.6861299941  n  0.49721
11.694919956  n  0.49655
11.7037000019  n  0.49776
11.7124799343  n  0.49907
11.7212700273  n  0.50026
11.7300499328  n  0.50131
11.7388399699  n  0.50237
11.7476200056  n  0.50379
11.7564000549  n  0.50521
11.7651900545  n  0.50624
11.7739700575  n  0.50692
11.7827499857  n  0.50761
11.7915399592  n  0.50853
11.8003199421  n  0.50945
11.8091000405  n  0.51055
11.8178900022  n  0.51182
11.8266699805  n  0.51307
11.8354499872  n  0.51365
11.8442399536  n  0.51422
11.853019945  n  0.51417
11.8618000184  n  0.51346
11.870590009  n  0.51275
11.8793700342  n  0.51488
11.8881599479  n  0.51713
11.89693995  n  0.51868
11.9057200318  n  0.51927
11.9145099597  n  0.51985
11.9232899877  n  0.51917
11.9320700095  n  0.51829
11.9408599774  n  0.51731
11.9496400583  n  0.51609
11.9584200473  n  0.51488
11.9672099405  n  0.51738
11.9759899605  n  0.52118
11.9847699461  n  0.52451
11.9935599381  n  0.5253
12.0023399282  n  0.52609
12.0111199429  n  0.52635
12.0199100675  n  0.52623
12.0286900617  n  0.52611
12.0374699959  n  0.52771
12.0462599995  n  0.52935
12.0550400338  n  0.53047
12.0638299656  n  0.53065
12.0726099884  n  0.53084
12.0813899562  n  0.53043
12.0901800728  n  0.52982
12.0989600073  n  0.52924
12.107739949  n  0.52894
12.1165300003  n  0.52864
12.1253100351  n  0.52824
12.1340899942  n  0.52775
12.1428800235  n  0.52725
12.1516600571  n  0.5269
12.1604399316  n  0.52659
12.1692299852  n  0.52627
12.1780100649  n  0.52592
12.1867900509  n  0.52556
12.1955800291  n  0.52536
12.2043600564  n  0.52532
12.2131500501  n  0.52528
12.2219300095  n  0.52517
12.230710036  n  0.52506
12.23949999  n  0.52494
12.2482799342  n  0.52482
12.2570600145  n  0.5247
12.2658499835  n  0.5245
12.2746299687  n  0.52418
12.2834100092  n  0.52387
12.2922000508  n  0.52355
12.3009799846  n  0.52322
12.3097600444  n  0.5229
12.3185500672  n  0.52257
12.3273300099  n  0.52223
12.3361099984  n  0.5219
12.3449000644  n  0.52162
12.3536799265  n  0.52133
12.3624600598  n  0.52094
12.3712499278  n  0.52044
12.3800299272  n  0.51995
12.3888199424  n  0.51951
12.3976000081  n  0.51909
12.4063800603  n  0.51867
12.4151699372  n  0.51813
12.423950051  n  0.51759
12.432730072  n  0.51708
12.4415200347  n  0.51665
12.4502999589  n  0.51623
12.4590800205  n  0.5157
12.4678699873  n  0.51502
12.4766499496  n  0.51435
12.4854299714  n  0.5137
12.4942200176  n  0.51306
12.5029999385  n  0.51243
12.5117799973  n  0.51166
12.5205700445  n  0.51088
12.5293500024  n  0.51009
12.5381399246  n  0.50929
12.5469199915  n  0.5085
12.5557000675  n  0.50771
12.5644900723  n  0.5069
12.5732699448  n  0.5061
12.5820500649  n  0.50531
12.5908400782  n  0.50457
12.599619998  n  0.50382
12.6083999304  n  0.50303
12.6171900382  n  0.50218
12.6259699333  n  0.50133
12.6347499238  n  0.50045
12.6435400557  n  0.49955
12.6523200154  n  0.49866
12.6610999946  n  0.49765
12.6698899204  n  0.49661
12.6786700369  n  0.49557
12.6874499361  n  0.49463
12.6962400694  n  0.49372
12.7050199541  n  0.4928
12.7138100507  n  0.49172
12.7225899814  n  0.49064
12.7313700525  n  0.48957
12.7401599782  n  0.48855
12.7489399448  n  0.48754
12.757719977  n  0.48651
12.7665099922  n  0.48541
12.775289932  n  0.48431
12.784070026  n  0.48323
12.7928600694  n  0.48227
12.8016399208  n  0.4813
12.8104200161  n  0.4803
12.8192100272  n  0.4792
12.8279900586  n  0.4781
12.8367699313  n  0.47703
12.8455600157  n  0.47602
12.854340005  n  0.47501
12.8631300194  n  0.47397
12.8719100272  n  0.47286
12.8806899176  n  0.47174
12.8894799661  n  0.47065
12.8982600595  n  0.46959
12.9070399617  n  0.46854
12.91582999  n  0.46744
12.9246099488  n  0.46625
12.9333899764  n  0.46506
12.9421799311  n  0.46391
12.9509600372  n  0.46282
12.9597399716  n  0.46174
12.9685299686  n  0.46061
12.977310004  n  0.45937
12.9860899627  n  0.45813
12.9948799523  n  0.45695
13.0036600362  n  0.45591
13.0124399707  n  0.45486
13.0212300739  n  0.45379
13.0300099893  n  0.45263
13.0388000528  n  0.45147
13.0475800229  n  0.45032
13.0563600631  n  0.44918
13.0651500501  n  0.44805
13.0739300018  n  0.4469
13.082709952  n  0.44569
13.0914999889  n  0.44449
13.1002800499  n  0.44328
13.1090600384  n  0.44213
13.117850083  n  0.44098
13.1266300403  n  0.43983
13.1354100259  n  0.43848
13.144200037  n  0.43711
13.152980022  n  0.43574
13.1617599647  n  0.43446
13.1705500758  n  0.4332
13.1793300501  n  0.43194
13.1881199991  n  0.43063
13.1969000851  n  0.4293
13.2056800112  n  0.42797
13.2144700561  n  0.42669
13.2232499538  n  0.42547
13.2320299704  n  0.42424
13.2408200765  n  0.42295
13.249599925  n  0.42159
13.2583799989  n  0.42023
13.2671699568  n  0.41888
13.2759500748  n  0.41756
13.2847299973  n  0.41623
13.2935199501  n  0.41491
13.3022999544  n  0.41356
13.3110800472  n  0.41221
13.319869964  n  0.41086
13.3286500012  n  0.40961
13.3374300584  n  0.40837
13.3462200876  n  0.40713
13.3549999511  n  0.40577
13.3637899452  n  0.40437
13.3725700586  n  0.40296
13.3813500779  n  0.40144
13.3901400204  n  0.3998
13.3989199747  n  0.39815
13.4076999455  n  0.39655
13.4164899905  n  0.39505
13.4252699399  n  0.39354
13.4340500184  n  0.39204
13.4428399623  n  0.39056
13.4516200647  n  0.38908
13.4604000482  n  0.38761
13.4691900494  n  0.38613
13.4779699212  n  0.38466
13.4867499695  n  0.38319
13.4955400074  n  0.3818
13.5043199915  n  0.38051
13.5131099463  n  0.37923
13.5218899589  n  0.37791
13.5306700374  n  0.3765
13.5394600591  n  0.3751
13.5482400328  n  0.37369
13.5570200059  n  0.37228
13.565810078  n  0.37087
13.5745899965  n  0.36945
13.5833700322  n  0.36797
13.5921599551  n  0.36645
13.6009399882  n  0.36492
13.609720073  n  0.36345
13.6185100173  n  0.36209
13.6272899673  n  0.36074
13.636070089  n  0.35938
13.6448600426  n  0.35798
13.6536400837  n  0.35657
13.662420045  n  0.35516
13.6712099971  n  0.35373
13.6799899326  n  0.35229
13.6887800284  n  0.35085
13.6975600386  n  0.34939
13.7063400471  n  0.34784
13.715130002  n  0.34629
13.7239099551  n  0.34474
13.73269003  n  0.34331
13.7414800247  n  0.34192
13.7502599143  n  0.34052
13.7590400505  n  0.3392
13.76783008  n  0.33799
13.7766100907  n  0.33677
13.7853900947  n  0.33556
13.7941799651  n  0.33423
13.8029600945  n  0.3329
13.8117399624  n  0.33157
13.8205300519  n  0.33023
13.8293099169  n  0.32887
13.8380999868  n  0.32751
13.8468799552  n  0.32613
13.8556599373  n  0.32467
13.8644499075  n  0.32321
13.8732300585  n  0.32176
13.8820099673  n  0.32008
13.8908000315  n  0.31832
13.8995799825  n  0.31656
13.9083600134  n  0.31486
13.9171499815  n  0.31337
13.9259299283  n  0.31188
13.9347100864  n  0.31039
13.9434999621  n  0.30896
13.95227991  n  0.30756
13.9610600069  n  0.30615
13.9698499904  n  0.30474
13.9786299458  n  0.30335
13.9874099882  n  0.30195
13.9962000877  n  0.30055
14.0049800589  n  0.29914
14.0137700706  n  0.29773
14.0225500835  n  0.29632
14.0313300799  n  0.29501
14.0401200924  n  0.29407
14.0489000063  n  0.29313
14.0576800389  n  0.29219
14.0664700634  n  0.29103
14.0752500873  n  0.28974
14.0840299705  n  0.28844
14.0928200197  n  0.28716
14.1015999689  n  0.28592
14.1103799144  n  0.28469
14.1191700023  n  0.28346
14.1279500908  n  0.28219
14.1367299145  n  0.28089
14.1455200572  n  0.27959
14.1542999015  n  0.27829
14.1630900497  n  0.27701
14.1718700341  n  0.27572
14.1806500521  n  0.27443
14.1894399492  n  0.27318
14.1982199862  n  0.272
14.2069999963  n  0.27082
14.2157900637  n  0.26964
14.2245699717  n  0.26848
14.2333499944  n  0.26733
14.2421400513  n  0.26618
14.2509200536  n  0.26502
14.2596999078  n  0.26391
14.2684899761  n  0.26279
14.2772700963  n  0.26167
14.2860500079  n  0.26066
14.2948399073  n  0.25984
14.3036199659  n  0.25903
14.3123999599  n  0.25821
14.321189919  n  0.25715
14.3299699413  n  0.25596
14.3387599135  n  0.25477
14.3475400906  n  0.25358
14.3563198975  n  0.25239
14.3651100437  n  0.2512
14.3738900931  n  0.25001
14.3826699183  n  0.24881
14.3914600615  n  0.24759
14.4002400117  n  0.24637
14.4090200927  n  0.24515
14.4178100555  n  0.24381
14.4265899364  n  0.24236
14.4353700981  n  0.24091
14.4441599105  n  0.23947
14.4529399628  n  0.23808
14.4617200295  n  0.23671
14.4705099328  n  0.23534
14.479289982  n  0.23397
14.4880800625  n  0.23304
14.4968600164  n  0.23211
14.5056400975  n  0.23118
14.5144299778  n  0.23022
14.5232100576  n  0.22919
14.5319899962  n  0.22816
14.5407799226  n  0.22713
14.5495599551  n  0.22612
14.5583399998  n  0.22515
14.5671300111  n  0.22417
14.5759100349  n  0.2232
14.5846900134  n  0.22217
14.5934799367  n  0.22112
14.6022599918  n  0.22006
14.611039944  n  0.21901
14.6198300334  n  0.21792
14.6286099478  n  0.21682
14.6373899157  n  0.21573
14.6461800002  n  0.21463
14.6549600306  n  0.21357
14.663749949  n  0.21251
14.6725299661  n  0.21146
14.6813099422  n  0.21041
14.6901000008  n  0.20951
14.6988800659  n  0.20861
14.7076600332  n  0.20772
14.7164500626  n  0.20686
14.7252300059  n  0.20621
14.7340100114  n  0.20556
14.7428000587  n  0.20491
14.7515799274  n  0.20423
14.7603600199  n  0.20346
14.7691499161  n  0.2027
14.7779299773  n  0.20193
14.786709989  n  0.2011
14.7955000019  n  0.20014
14.8042800891  n  0.19919
14.8130699449  n  0.19824
14.8218500334  n  0.19732
14.8306299789  n  0.19646
14.8394198921  n  0.19559
14.8481999475  n  0.19473
14.8569800246  n  0.19394
14.8657700496  n  0.19325
14.8745499054  n  0.19255
14.8833299486  n  0.19186
14.8921199196  n  0.19101
14.900900074  n  0.18998
14.9096799174  n  0.18895
14.9184698907  n  0.18793
14.9272499575  n  0.18696
14.9360301033  n  0.18606
14.9448199139  n  0.18517
14.9535999513  n  0.18427
14.9623800131  n  0.18342
14.9711699432  n  0.18263
14.979950011  n  0.18184
14.988739934  n  0.18105
14.9975199351  n  0.18021
15.006300095  n  0.17932
15.0150900905  n  0.17842
15.023870075  n  0.17752
15.0326499385  n  0.17663
15.0414400699  n  0.17572
15.0502201012  n  0.17482
15.0589999571  n  0.17391
15.0677900628  n  0.17296
15.076569979  n  0.17189
15.0853498926  n  0.17081
15.0941400382  n  0.16974
15.1029199049  n  0.16873
15.1116999435  n  0.16799
15.120489968  n  0.16726
15.1292700814  n  0.16652
15.1380599392  n  0.16578
15.1468400564  n  0.16498
15.1556200282  n  0.16418
15.1644099548  n  0.16338
15.1731900535  n  0.16258
15.1819699532  n  0.16165
15.1907600197  n  0.1607
15.1995399403  n  0.15976
15.2083200704  n  0.15881
15.2171098871  n  0.15797
15.2258899327  n  0.15716
15.2346699039  n  0.15635
15.2434600069  n  0.15554
15.2522400202  n  0.1549
15.2610199062  n  0.15436
15.2698099061  n  0.15383
15.2785899622  n  0.1533
15.2873700717  n  0.15277
15.2961600443  n  0.15224
15.3049399862  n  0.1517
15.3137300132  n  0.15117
15.3225099515  n  0.15064
15.3312900914  n  0.1501
15.3400800642  n  0.14956
15.348860097  n  0.14903
15.3576400443  n  0.14849
15.3664300421  n  0.14791
15.3752100138  n  0.14733
15.3839900846  n  0.14676
15.3927799519  n  0.14618
15.4015599439  n  0.14554
15.4103399837  n  0.14487
15.4191300397  n  0.1442
15.4279098974  n  0.14353
15.4366899896  n  0.14288
15.445480081  n  0.14223
15.4542598879  n  0.14158
15.4630499211  n  0.14093
15.4718300908  n  0.14031
15.4806099323  n  0.13984
15.489399984  n  0.13937
15.4981800875  n  0.1389
15.5069600509  n  0.13844
15.515749968  n  0.13811
15.5245300927  n  0.13781
15.5333100261  n  0.13752
15.5420998962  n  0.13722
15.5508798898  n  0.1369
15.5596598826  n  0.13656
15.5684500378  n  0.13622
15.5772299903  n  0.13587
15.5860098915  n  0.13551
15.5947999389  n  0.13503
15.6035799418  n  0.13454
15.6123600869  n  0.13405
15.6211501187  n  0.13357
15.6299300218  n  0.13314
15.6387200446  n  0.13274
15.6474998824  n  0.13233
15.6562800243  n  0.13193
15.6650700253  n  0.13154
15.6738500026  n  0.13117
15.6826299896  n  0.13081
15.6914200649  n  0.13044
15.7002000331  n  0.13007
15.7089799614  n  0.13003
15.7177699622  n  0.13003
15.7265500194  n  0.13002
15.7353299873  n  0.13001
15.744120012  n  0.12983
15.7529000104  n  0.12942
15.7616801182  n  0.12902
15.7704700188  n  0.12862
15.779250059  n  0.12822
15.7880398809  n  0.12777
15.7968200369  n  0.12731
15.8055999715  n  0.12686
15.8143899214  n  0.12641
15.8231701243  n  0.12595
15.8319500563  n  0.12548
15.8407399881  n  0.12501
15.8495200916  n  0.12454
15.8583001257  n  0.12407
15.8670898927  n  0.12363
15.8758700016  n  0.12318
15.8846499924  n  0.12273
15.8934399525  n  0.12229
15.9022199213  n  0.12184
15.910999976  n  0.1214
15.9197899849  n  0.12096
15.928569921  n  0.12052
15.9373498951  n  0.12007
15.9461400622  n  0.11971
15.9549200753  n  0.11935
15.9637100173  n  0.119
15.9724900055  n  0.11865
15.9812699516  n  0.11829
15.990060067  n  0.11794
15.9988398921  n  0.11758
16.0076198832  n  0.11722
16.0164100293  n  0.11687
16.0251900604  n  0.11657
16.0339699536  n  0.1163
16.0427599874  n  0.11603
16.0515400827  n  0.11575
16.0603199922  n  0.11548
16.0691100284  n  0.11522
16.0778900458  n  0.11496
16.0866700881  n  0.11469
16.0954599842  n  0.11443
16.1042400403  n  0.11411
16.1130299402  n  0.1137
16.1218099472  n  0.1133
16.1305899007  n  0.11289
16.1393799434  n  0.11248
16.1481600141  n  0.1121
16.1569399841  n  0.11172
16.1657300297  n  0.11135
16.1745100235  n  0.11098
16.1832898696  n  0.1106
16.1920800391  n  0.11023
16.2008600777  n  0.10986
16.2096399215  n  0.10948
16.2184300758  n  0.10911
16.2272100194  n  0.10867
16.2359899845  n  0.1081
16.2447799836  n  0.10753
16.2535599563  n  0.10695
16.2623399042  n  0.10638
16.2711298723  n  0.10603
16.2799100001  n  0.10586
16.2886998741  n  0.10569
16.2974801211  n  0.10552
16.3062600009  n  0.10534
16.3150498781  n  0.10514
16.3238300511  n  0.10494
16.3326100764  n  0.10473
16.3414000857  n  0.10452
16.3501800465  n  0.10431
16.3589600805  n  0.10409
16.3677500851  n  0.10386
16.376529963  n  0.10364
16.3853098684  n  0.10342
16.3940999995  n  0.10319
16.4028799258  n  0.10295
16.4116601038  n  0.10271
16.4204499561  n  0.10247
16.4292300647  n  0.10223
16.4380201082  n  0.10203
16.4468000867  n  0.10192
16.455579972  n  0.1018
16.4643700495  n  0.10168
16.4731499845  n  0.10157
16.4819300525  n  0.10149
16.4907200287  n  0.10146
16.4995000569  n  0.10144
16.5082799011  n  0.10141
16.5170699128  n  0.10138
16.5258498997  n  0.10127
16.5346299305  n  0.10108
16.5434201169  n  0.10089
16.5521999281  n  0.1007
16.5609800126  n  0.10051
16.5697699659  n  0.10028
16.5785500155  n  0.10004
16.5873300201  n  0.0998
16.5961198803  n  0.09955
16.6049000363  n  0.09931
16.6136900394  n  0.09913
16.6224700123  n  0.09899
16.6312498657  n  0.09884
16.6400401065  n  0.0987
16.6488199641  n  0.09855
16.657599935  n  0.09847
16.6663900046  n  0.09841
16.6751698916  n  0.09835
16.6839501267  n  0.09829
16.6927398917  n  0.09823
16.7015199552  n  0.09815
16.7103000451  n  0.09806
16.7190899304  n  0.09797
16.72787004  n  0.09788
16.7366501324  n  0.0978
16.7454400074  n  0.09769
16.754220032  n  0.09757
16.7630101116  n  0.09746
16.7717900102  n  0.09734
16.7805701001  n  0.09722
16.7893599513  n  0.09711
16.7981401099  n  0.097
16.8069201351  n  0.09689
16.8157099088  n  0.09679
16.824489916  n  0.09668
16.833270029  n  0.09654
16.8420598782  n  0.09637
16.8508398871  n  0.0962
16.8596199592  n  0.09603
16.8684100393  n  0.09585
16.8771899209  n  0.09566
16.8859701077  n  0.09544
16.8947600057  n  0.09522
16.9035399157  n  0.09499
16.9123200891  n  0.09477
16.9211099612  n  0.09457
16.9298900578  n  0.09442
16.9386801316  n  0.09428
16.9474600943  n  0.09413
16.9562399633  n  0.09399
16.9650300853  n  0.09386
16.9738100222  n  0.09383
16.9825901109  n  0.0938
16.9913798652  n  0.09378
17.0001599375  n  0.09375
17.00894012  n  0.09372
17.017729956  n  0.09356
17.0265100378  n  0.09338
17.0352898977  n  0.0932
17.0440799791  n  0.09302
17.0528599437  n  0.09284
17.0616399345  n  0.09258
17.0704301366  n  0.09229
17.079209857  n  0.092
17.0880000733  n  0.0917
17.0967800506  n  0.09141
17.1055599844  n  0.09115
17.1143501122  n  0.09094
17.1231299273  n  0.09073
17.1319099503  n  0.09051
17.1406998633  n  0.0903
17.149479978  n  0.09009
17.1582599658  n  0.08992
17.1670501271  n  0.08974
17.1758301238  n  0.08957
17.1846099514  n  0.08939
17.1933999421  n  0.08921
17.202179991  n  0.08898
17.2109601253  n  0.08873
17.2197501166  n  0.08848
17.2285300944  n  0.08823
17.2373101164  n  0.08798
17.2460999842  n  0.08778
17.254880064  n  0.08761
17.2636699824  n  0.08744
17.2724500656  n  0.08728
17.281230125  n  0.08711
17.290020012  n  0.08696
17.2987999926  n  0.08689
17.3075799083  n  0.08683
17.3163699403  n  0.08676
17.3251499951  n  0.08669
17.3339299441  n  0.08662
17.3427199996  n  0.08651
17.3515000068  n  0.08638
17.3602798672  n  0.08625
17.3690701256  n  0.08612
17.377849963  n  0.08599
17.3866299146  n  0.08586
17.3954199529  n  0.08571
17.4042001034  n  0.08556
17.4129900314  n  0.0854
17.4217700243  n  0.08525
17.4305500649  n  0.0851
17.4393398722  n  0.08499
17.4481199782  n  0.08488
17.456900092  n  0.08477
17.465689962  n  0.08466
17.4744700614  n  0.08455
17.4832501285  n  0.08446
17.4920399411  n  0.08439
17.5008199134  n  0.08432
17.5096001198  n  0.08425
17.5183900614  n  0.08418
17.5271700933  n  0.08411
17.5359500127  n  0.08403
17.5447399641  n  0.08395
17.5535199363  n  0.08386
17.5623000642  n  0.08378
17.5710899062  n  0.0837
17.5798700081  n  0.08359
17.5886601265  n  0.08344
17.5974401497  n  0.08329
17.6062199536  n  0.08314
17.6150100742  n  0.08299
17.6237900299  n  0.08283
17.632570037  n  0.08274
