he2022
75
pe
wavel  k
8.1294099966  n  0.01165
8.1373900002  n  0.01153
8.14537998  n  0.01142
8.1533600054  n  0.01128
8.1613400294  n  0.01117
8.1693300167  n  0.01106
8.1773099862  n  0.01095
8.1852900172  n  0.01081
8.1932799996  n  0.0107
8.2012599694  n  0.01058
8.2092399987  n  0.01046
8.2172299683  n  0.01034
8.2252100005  n  0.01024
8.2331900242  n  0.01012
8.2411799781  n  0.00999
8.2491600045  n  0.00989
8.2571400233  n  0.00975
8.2651300313  n  0.00963
8.2731099875  n  0.00952
8.2810900068  n  0.00937
8.2890800074  n  0.00927
8.29705997  n  0.00916
8.3050399999  n  0.00905
8.3130300045  n  0.00891
8.3210099869  n  0.0088
8.3289899733  n  0.00867
8.3369699891  n  0.00855
8.3449600184  n  0.00843
8.3529399805  n  0.00833
8.3609199798  n  0.00822
8.3689099881  n  0.00811
8.3768900201  n  0.00801
8.3848700286  n  0.0079
8.3928599724  n  0.00779
8.4008400336  n  0.00768
8.4088200113  n  0.00754
8.4168099923  n  0.00742
8.4247899748  n  0.00731
8.4327700277  n  0.0072
8.4407600114  n  0.0071
8.4487400242  n  0.00699
8.4567199786  n  0.00688
8.4647100061  n  0.00677
8.4726900206  n  0.00664
8.4806699919  n  0.00651
8.4886599652  n  0.0064
8.4966400292  n  0.00629
8.5046199945  n  0.00617
8.5126100357  n  0.00607
8.5205899844  n  0.00595
8.5285699974  n  0.00584
8.5365500329  n  0.00573
8.5445399783  n  0.00559
8.5525200248  n  0.00546
8.5604999681  n  0.00544
8.5684899711  n  0.00567
8.5764699675  n  0.00556
8.5844500294  n  0.0053
8.5924400087  n  0.00493
8.6004200222  n  0.00499
8.6083999768  n  0.00449
8.6163900023  n  0.00352
8.6243700307  n  0.00267
8.6323500252  n  0.00315
8.640340023  n  0.00412
8.6483199938  n  0.00396
8.6563000318  n  0.00384
8.6642900057  n  0.00377
8.6722699995  n  0.00379
8.6802500138  n  0.00375
8.688239972  n  0.00372
8.6962199993  n  0.00373
8.7042000011  n  0.00395
8.7121800127  n  0.0043
8.7201700315  n  0.00481
8.7281500365  n  0.0034
8.7361300068  n  0.00239
8.7441199946  n  0.00247
8.7521000226  n  0.00282
8.7600799722  n  0.0034
8.7680700278  n  0.00429
8.7760500261  n  0.00407
8.78402998  n  0.00367
8.7920199758  n  0.00318
8.7999999718  n  0.00307
8.807980037  n  0.00291
8.8159700027  n  0.0026
8.8239500287  n  0.00242
8.8319300059  n  0.00236
8.8399199754  n  0.00245
8.8478999894  n  0.00304
8.8558799935  n  0.00344
8.8638700052  n  0.00299
8.8718499687  n  0.003
8.8798299626  n  0.00323
8.8878199804  n  0.0037
8.8958000162  n  0.00295
8.9037799662  n  0.00173
8.9117600298  n  0.00202
8.9197500347  n  0.00204
8.92772999  n  0.00186
8.9357100237  n  0.00142
8.9437000166  n  0.00111
8.9516800307  n  0.000974721
8.9596600089  n  0.000634371
8.967649965  n  0.000627366
8.9756300156  n  0.00145
8.9836099965  n  0.00165
8.9915999754  n  0.00152
8.9995799626  n  0.000779361
9.0075600091  n  0.00136
9.0155499936  n  0.00293
9.0235299824  n  0.00238
9.0315099991  n  0.00177
9.0394999754  n  0.00113
9.0474800352  n  0.00123
9.0554600109  n  0.00152
9.0634499685  n  0.00187
9.0714300093  n  0.00196
9.0794100181  n  0.00188
9.0873900404  n  0.00178
9.0953799663  n  0.00139
9.1033600047  n  0.000477705
9.1113400285  n  0.000393177
9.1193299802  n  0.000530375
9.1273099647  n  0.000296304
9.1352899906  n  0.000225452
9.1432799699  n  0.000318569
9.1512599867  n  0.000365406
9.159240019  n  0.000413194
9.1672300311  n  0.000488116
9.1752100029  n  0.000807108
9.1831899651  n  0.0013
9.1911800187  n  0.000275799
9.1991600394  n  -0.000547375
9.2071400266  n  -0.000655475
9.2151299643  n  -0.000940626
9.223109963  n  -0.00133
9.2310899898  n  -0.000408968
9.2390799964  n  0.000206148
9.2470599897  n  6.06605e-05
9.2550399894  n  -0.00078999
9.2630299986  n  -0.00204
9.2710100069  n  -0.00185
9.2789900005  n  -0.00151
9.28697003  n  -0.000897373
9.2949599957  n  -0.000511084
9.3029400081  n  -0.000275537
9.310920037  n  -0.000737609
9.3189100338  n  -0.00117
9.3268900068  n  -0.00125
9.3348699774  n  -0.00149
9.3428600359  n  -0.00188
9.3508400009  n  -0.00199
9.3588200332  n  -0.00201
9.3668100126  n  -0.00174
9.3747900047  n  -0.00165
9.3827699598  n  -0.00183
9.3907599843  n  -0.00199
9.3987400425  n  -0.00214
9.4067199594  n  -0.00273
9.4147099816  n  -0.00331
9.4226899713  n  -0.00379
9.4306699817  n  -0.00402
9.4386599564  n  -0.00398
9.4466400115  n  -0.00386
9.4546199845  n  -0.00372
9.4626099587  n  -0.00411
9.4705900392  n  -0.00422
9.4785700243  n  -0.00343
9.4865499695  n  -0.00257
9.4945400271  n  -0.00162
9.5025199875  n  -0.00206
9.5104999867  n  -0.00303
9.5184899571  n  -0.0034
9.5264700401  n  -0.00379
9.53444997  n  -0.00441
9.5424400019  n  -0.00445
9.5504199955  n  -0.00367
9.558400008  n  -0.00369
9.5663899812  n  -0.00416
9.5743700395  n  -0.00472
9.5823500165  n  -0.00526
9.5903399958  n  -0.0053
9.5983200022  n  -0.00495
9.6063000114  n  -0.00347
9.614289973  n  -0.00285
9.6222699972  n  -0.00325
9.6302500175  n  -0.00351
9.6382400335  n  -0.00368
9.6462199633  n  -0.00376
9.6541999762  n  -0.00381
9.6621800398  n  -0.00364
9.6701700339  n  -0.00357
9.6781500239  n  -0.00389
9.6861299665  n  -0.00425
9.6941199782  n  -0.00468
9.7021000263  n  -0.0048
9.7100800234  n  -0.00464
9.7180700418  n  -0.00445
9.7260500443  n  -0.00424
9.7340299927  n  -0.00431
9.7420200094  n  -0.00443
9.7499999586  n  -0.00443
9.7579800419  n  -0.00451
9.7659699562  n  -0.00523
9.7739500383  n  -0.00546
9.7819299679  n  -0.0043
9.7899199675  n  -0.00364
9.7978999906  n  -0.00376
9.8058799567  n  -0.00365
9.8138700426  n  -0.00332
9.8218500077  n  -0.00353
9.829830013  n  -0.00404
9.8378199958  n  -0.00347
9.8458000032  n  -0.00252
9.8537799563  n  -0.00206
9.8617600177  n  -0.00168
9.869749995  n  -0.000531084
9.8777300008  n  0.000439926
9.8857100213  n  -0.00263
9.8937000094  n  -0.00508
9.9016799814  n  -0.0036
9.9096599722  n  -0.00246
9.9176499835  n  -0.00249
9.9256300333  n  -0.0025
9.9336100089  n  -0.00246
9.9415999599  n  -0.00265
9.9495800058  n  -0.00323
9.9575599832  n  -0.00313
9.9655499906  n  -0.00213
9.9735299523  n  -0.00131
9.9815099515  n  -0.000668292
9.9895000365  n  -0.000191738
9.9974800352  n  0.000150454
10.0054599795  n  -0.00062447
10.0134499659  n  -0.00214
10.0214300264  n  -0.00173
10.0294100414  n  -0.000243599
10.0373899803  n  0.000867441
10.0453800042  n  0.0018
10.0533600179  n  0.00205
10.0613399652  n  0.00201
10.0693299548  n  0.00148
10.0773099983  n  0.000783376
10.0852899863  n  0.00233
10.0932799739  n  0.00463
10.1012599797  n  0.0062
10.1092400435  n  0.00754
10.1172299623  n  0.00748
10.1252099665  n  0.00699
10.1331900419  n  0.00742
10.1411800322  n  0.00813
10.1491599713  n  0.00755
10.1571399956  n  0.00654
10.1651299955  n  0.00735
10.1731100144  n  0.0088
10.1810900303  n  0.00977
10.1890799799  n  0.01055
10.1970600204  n  0.01148
10.2050399692  n  0.01247
10.2130300186  n  0.01265
10.2210100241  n  0.01241
10.2289899538  n  0.01381
10.2369699879  n  0.01623
10.2449599638  n  0.01832
10.2529400306  n  0.02015
10.2609200097  n  0.02093
10.2689099949  n  0.02072
10.2768900429  n  0.02109
10.2848700213  n  0.02216
10.2928599655  n  0.02328
10.300840051  n  0.02447
10.30881998  n  0.0255
10.3168100473  n  0.02616
10.324790017  n  0.02702
10.3327699563  n  0.02853
10.3407599948  n  0.03004
10.3487400166  n  0.03151
10.3567200293  n  0.03301
10.3647099949  n  0.03492
10.3726900266  n  0.03682
10.3806699635  n  0.03903
10.3886600296  n  0.04126
10.3966400305  n  0.04194
10.4046199592  n  0.04235
10.4126099789  n  0.04375
10.4205900188  n  0.0455
10.4285700103  n  0.04724
10.4365500339  n  0.04896
10.4445399888  n  0.05049
10.452520008  n  0.05182
10.4604999753  n  0.05316
10.4684900543  n  0.0545
10.4764699585  n  0.05599
10.4844499461  n  0.05801
10.4924400081  n  0.06005
10.5004199853  n  0.06248
10.5083999631  n  0.06491
10.5163899778  n  0.06857
10.5243699996  n  0.07235
10.53235005  n  0.07331
10.5403399892  n  0.07332
10.5483200292  n  0.07273
10.5563000152  n  0.07171
10.5642899638  n  0.07239
10.5722699973  n  0.07564
10.580250006  n  0.07871
10.5882400526  n  0.08111
10.5962199448  n  0.08353
10.6041999546  n  0.0864
10.6121800554  n  0.08927
10.620170033  n  0.0906
10.6281500242  n  0.0916
10.6361300254  n  0.09332
10.6441199795  n  0.09548
10.6521000477  n  0.09763
10.6600800448  n  0.09977
10.6680699588  n  0.10176
10.6760499751  n  0.10312
10.6840299533  n  0.10448
10.6920200408  n  0.1044
10.6999999914  n  0.10425
10.7079800525  n  0.10891
10.7159699586  n  0.11539
10.7239499465  n  0.11982
10.7319299654  n  0.12204
10.7399200239  n  0.12447
10.7479000404  n  0.12765
10.7558800083  n  0.13083
10.7638699811  n  0.13184
10.7718500191  n  0.13279
10.7798300454  n  0.13437
10.787820042  n  0.13622
10.7957999804  n  0.13838
10.8037799444  n  0.14098
10.8117600249  n  0.14352
10.8197500298  n  0.14582
10.8277300462  n  0.14812
10.8357099838  n  0.14988
10.8437000461  n  0.15156
10.8516799974  n  0.15363
10.859660027  n  0.15599
10.8676500303  n  0.15836
10.8756300361  n  0.16075
10.883610043  n  0.16313
10.8915999897  n  0.1659
10.8995800544  n  0.16869
10.907560043  n  0.17096
10.9155500568  n  0.17292
10.9235299488  n  0.17509
10.9315100449  n  0.17772
10.9395000141  n  0.18036
10.9474799793  n  0.18285
10.9554599531  n  0.18534
10.9634500065  n  0.18739
10.971430056  n  0.18918
10.9794100379  n  0.1911
10.9873900471  n  0.19336
10.9953799722  n  0.19561
11.003359975  n  0.1979
11.0113400506  n  0.20018
11.0193300095  n  0.2027
11.0273100486  n  0.20541
11.0352899634  n  0.20798
11.0432799725  n  0.20981
11.0512599431  n  0.21164
11.0592399579  n  0.21369
11.0672300359  n  0.2158
11.0752099566  n  0.21802
11.0831899695  n  0.22043
11.0911800142  n  0.22283
11.0991600289  n  0.22617
11.1071399383  n  0.22951
11.1151299716  n  0.23106
11.1231099806  n  0.23132
11.1310900573  n  0.23185
11.1390799795  n  0.2337
11.1470600081  n  0.23555
11.1550400306  n  0.23764
11.1630299915  n  0.23982
11.1710099423  n  0.24224
11.178989938  n  0.24521
11.1869699544  n  0.24817
11.1949599932  n  0.24995
11.202939992  n  0.25154
11.2109199383  n  0.25325
11.2189100023  n  0.25514
11.2268900363  n  0.25702
11.2348699445  n  0.25887
11.2428599407  n  0.26072
11.250840044  n  0.26279
11.2588199484  n  0.26509
11.2668100383  n  0.2674
11.2747899935  n  0.2695
11.2827700582  n  0.27161
11.2907600248  n  0.27292
11.2987399962  n  0.27351
11.3067200054  n  0.27414
11.3147100146  n  0.27636
11.3226900424  n  0.27858
11.3306700367  n  0.28067
11.3386600015  n  0.28265
11.3466399995  n  0.28464
11.3546200212  n  0.28733
11.3626099842  n  0.29003
11.3705899963  n  0.29221
11.3785699609  n  0.29384
11.386549984  n  0.29547
11.3945400395  n  0.29639
11.4025199934  n  0.29728
11.4104999352  n  0.29864
11.4184900111  n  0.30066
11.4264700028  n  0.30268
11.4344500427  n  0.30402
11.4424400582  n  0.30525
11.4504200077  n  0.30628
11.4583999353  n  0.30684
11.4663899414  n  0.3074
11.4743700324  n  0.30897
11.482350032  n  0.31088
11.4903399506  n  0.31283
11.4983199747  n  0.31493
11.5062999696  n  0.31704
11.5142899881  n  0.31926
11.5222700015  n  0.32156
11.5302500492  n  0.32386
11.5382399599  n  0.3253
11.546220021  n  0.32674
11.5542000476  n  0.32773
11.5621800167  n  0.32802
11.5701699452  n  0.3283
11.5781500117  n  0.32957
11.5861299519  n  0.33113
11.5941199586  n  0.33272
11.602099994  n  0.33446
11.610079969  n  0.3362
11.6180699839  n  0.33758
11.6260500532  n  0.33863
11.6340299938  n  0.33968
11.6420199477  n  0.34106
11.6499999825  n  0.34248
11.6579799561  n  0.34389
11.6659700527  n  0.34523
11.6739499857  n  0.34657
11.6819300623  n  0.34747
11.6899199632  n  0.34801
11.6979000012  n  0.34856
11.7058799794  n  0.34932
11.7138700292  n  0.35011
11.7218499714  n  0.35109
11.7298300616  n  0.35278
11.7378200603  n  0.35447
11.7457999809  n  0.35614
11.7537799833  n  0.35778
11.7617600458  n  0.35942
11.7697499818  n  0.3599
11.7777299733  n  0.36014
11.7857099587  n  0.36045
11.7936999305  n  0.36129
11.8016799904  n  0.36213
11.8096599783  n  0.36311
11.8176500669  n  0.36429
11.8256299977  n  0.36546
11.8336099302  n  0.36634
11.8415999385  n  0.36706
11.8495799626  n  0.36779
11.8575600637  n  0.3683
11.8655499349  n  0.3688
11.8735299976  n  0.36939
11.8815099313  n  0.37042
11.889500033  n  0.37144
11.8974799389  n  0.37243
11.9054599332  n  0.37337
11.91344993  n  0.37431
11.9214300509  n  0.37477
11.9294100542  n  0.37496
11.9373900604  n  0.37515
11.9453800365  n  0.37578
11.9533599975  n  0.37648
11.9613400399  n  0.37723
11.9693300281  n  0.37853
11.9773100401  n  0.37983
11.98529007  n  0.38104
11.9932800213  n  0.38202
12.0012600363  n  0.383
12.0092400053  n  0.38379
12.017230016  n  0.38434
12.0252099869  n  0.38488
12.0331899928  n  0.38548
12.0411800169  n  0.38609
12.0491600428  n  0.38671
12.0571400406  n  0.38688
12.0651300332  n  0.38694
12.0731100702  n  0.38699
12.0810900159  n  0.38745
12.0890799329  n  0.38792
12.0970599378  n  0.38841
12.1050399346  n  0.3891
12.1130300264  n  0.38978
12.1210099575  n  0.39033
12.1289899647  n  0.39044
12.1369700275  n  0.39054
12.144960008  n  0.39058
12.1529399858  n  0.39052
12.1609199571  n  0.39046
12.1689099707  n  0.39078
12.1768900284  n  0.39154
12.1848700177  n  0.3923
12.192860027  n  0.3931
12.200839979  n  0.39393
12.2088199494  n  0.39476
12.2168100668  n  0.39495
12.2247900258  n  0.3948
12.2327699417  n  0.39465
12.2407599828  n  0.3952
12.248740064  n  0.396
12.2567200409  n  0.39679
12.2647099712  n  0.39669
12.2726899916  n  0.39638
12.280669997  n  0.39606
12.2886599337  n  0.39584
12.296640012  n  0.39564
12.3046200144  n  0.39543
12.3126099262  n  0.39595
12.3205900321  n  0.39654
12.3285700013  n  0.39713
12.3365499654  n  0.39772
12.3445399618  n  0.3983
12.3525200209  n  0.39889
12.3605000149  n  0.39949
12.36849002  n  0.40011
12.3764699889  n  0.40072
12.3844499855  n  0.40004
12.3924399722  n  0.39933
12.4004199774  n  0.39863
12.4083999507  n  0.39857
12.4163900471  n  0.39852
12.4243700639  n  0.39848
12.4323499892  n  0.39815
12.4403400169  n  0.39781
12.4483200214  n  0.39747
12.4563000297  n  0.39747
12.4642899651  n  0.3975
12.4722699345  n  0.39752
12.4802500044  n  0.39788
12.4882399805  n  0.39828
12.4962200496  n  0.39868
12.5042000045  n  0.39842
12.5121799816  n  0.39806
12.5201699939  n  0.39769
12.52814997  n  0.39732
12.5361300671  n  0.39696
12.5441200221  n  0.39659
12.5521000015  n  0.39658
12.5600800439  n  0.3967
12.5680699235  n  0.39682
12.576050047  n  0.3968
12.5840300177  n  0.39671
12.5920199635  n  0.39663
12.600000058  n  0.39611
12.607979941  n  0.39525
12.6159699382  n  0.39439
12.6239499888  n  0.39371
12.6319299289  n  0.39326
12.639919964  n  0.39281
12.6478999572  n  0.39244
12.6558799421  n  0.39225
12.6638700029  n  0.39206
12.6718499264  n  0.39196
12.6798299447  n  0.39222
12.6878200201  n  0.39248
12.6958000237  n  0.39273
12.7037800657  n  0.39272
12.7117599657  n  0.39271
12.7197500589  n  0.3927
12.7277299536  n  0.3918
12.735709973  n  0.39079
12.7437000053  n  0.38977
12.7516800689  n  0.38916
12.7596600388  n  0.38869
12.7676500026  n  0.38823
12.7756300666  n  0.388
12.7836099802  n  0.38797
12.7916000326  n  0.38794
12.799579928  n  0.3875
12.807559944  n  0.38628
12.8155500809  n  0.38507
12.8235299669  n  0.38397
12.831509918  n  0.3837
12.8394999718  n  0.38342
12.8474800105  n  0.38315
12.8554600591  n  0.38255
12.8634500272  n  0.38192
12.8714300526  n  0.38129
12.8794100323  n  0.38095
12.887389948  n  0.38075
12.8953799245  n  0.38055
12.9033600014  n  0.38022
12.9113399589  n  0.37973
12.9193299596  n  0.37924
12.9273099687  n  0.37879
12.9352899701  n  0.37848
12.9432799972  n  0.37818
12.9512599407  n  0.37788
12.9592399893  n  0.37702
12.9672300461  n  0.3761
12.9752099272  n  0.37518
12.9831900277  n  0.37474
12.9911799502  n  0.37458
12.9991599423  n  0.37443
13.0071399313  n  0.37426
13.0151300627  n  0.37408
13.0231100036  n  0.3739
13.0310900568  n  0.37371
13.0390800658  n  0.37247
13.0470599625  n  0.37124
13.0550399177  n  0.37001
13.0630299818  n  0.36903
13.0710100134  n  0.36818
13.0789900503  n  0.36733
13.0869700747  n  0.36624
13.0949600144  n  0.36468
13.1029399722  n  0.36312
13.1109200355  n  0.36156
13.118909997  n  0.36136
13.1268900589  n  0.36118
13.134870001  n  0.36101
13.1428599967  n  0.36064
13.1508400033  n  0.36015
13.1588200097  n  0.35966
13.1668100532  n  0.35917
13.1747900182  n  0.35867
13.1827699299  n  0.35818
13.1907600362  n  0.35769
13.1987399744  n  0.35692
13.2067199806  n  0.3561
13.2147099914  n  0.35528
13.222689919  n  0.35453
13.2306700374  n  0.35387
13.2386599691  n  0.35321
13.2466400792  n  0.35255
13.2546199773  n  0.35172
13.2626100233  n  0.35088
13.2705899839  n  0.35005
13.2785700319  n  0.34924
13.2865499736  n  0.34844
13.2945400427  n  0.34765
13.3025200853  n  0.34686
13.3104999693  n  0.34609
13.3184899651  n  0.34532
13.3264700236  n  0.34455
13.3344500491  n  0.34381
13.3424399934  n  0.34307
13.3504199128  n  0.34234
13.3583999255  n  0.3416
13.3663900198  n  0.34087
13.374370002  n  0.34013
13.3823500266  n  0.3394
13.3903399383  n  0.33864
13.3983200088  n  0.33787
13.4063000709  n  0.33709
13.4142900044  n  0.33629
13.4222700103  n  0.33532
13.4302499566  n  0.33435
13.4382399389  n  0.33338
13.446220088  n  0.33227
13.4541999458  n  0.33108
13.462180038  n  0.32989
13.4701699651  n  0.32873
13.4781499444  n  0.32781
13.4861299267  n  0.3269
13.4941199103  n  0.32598
13.5021000424  n  0.32507
13.510079945  n  0.32415
13.5180700165  n  0.32323
13.5260499684  n  0.32231
13.5340300056  n  0.32144
13.5420200146  n  0.32056
13.5500000014  n  0.31968
13.5579800237  n  0.31887
13.565970003  n  0.31815
13.5739500587  n  0.31743
13.5819299159  n  0.3167
13.5899200845  n  0.31595
13.59790006  n  0.31518
13.6058799715  n  0.31442
13.6138699959  n  0.31365
13.6218499268  n  0.3129
13.6298299296  n  0.31214
13.6378200316  n  0.31138
13.6457999551  n  0.31067
13.6537800879  n  0.30999
13.661760041  n  0.30931
13.6697500747  n  0.30863
13.6777300034  n  0.3077
13.6857100768  n  0.30675
13.6937000298  n  0.30579
13.7016799808  n  0.30484
13.709660028  n  0.30389
13.7176499405  n  0.30294
13.7256299553  n  0.30199
13.733610018  n  0.30103
13.7415999317  n  0.30008
13.7495800535  n  0.29912
13.7575599856  n  0.29816
13.7655499438  n  0.29706
13.7735300272  n  0.29593
13.7815100618  n  0.29481
13.7894999191  n  0.29369
13.7974800089  n  0.29261
13.8054600014  n  0.29154
13.8134499933  n  0.29046
13.8214299447  n  0.28941
13.8294099413  n  0.2884
13.8373899672  n  0.28739
13.8453799746  n  0.28638
13.853360023  n  0.28538
13.8613400531  n  0.28438
13.8693300514  n  0.28338
13.8773100084  n  0.28239
13.8852900917  n  0.2814
13.8932799372  n  0.28042
13.901260045  n  0.27944
13.9092400389  n  0.27846
13.9172299747  n  0.27747
13.9252100917  n  0.27648
13.9331900472  n  0.2755
13.9411799313  n  0.27449
13.9491599153  n  0.27343
13.9571400793  n  0.27238
13.9651299642  n  0.27133
13.9731100632  n  0.2703
13.9810899048  n  0.26929
13.9890800402  n  0.26828
13.9970599176  n  0.26726
14.0050400778  n  0.26633
14.0130299318  n  0.26543
14.0210100349  n  0.26453
14.0289899819  n  0.26362
14.0369699538  n  0.26264
14.0449599956  n  0.26166
14.0529399825  n  0.26067
14.0609199481  n  0.25968
14.0689099712  n  0.25872
14.0768900569  n  0.25776
14.0848700748  n  0.2568
14.0928599399  n  0.25576
14.1008399856  n  0.25439
14.1088199171  n  0.25302
14.1168100815  n  0.25165
14.1247899485  n  0.25039
14.1327700539  n  0.2494
14.1407599813  n  0.24841
14.1487399302  n  0.24742
14.1567200726  n  0.24657
14.1647100244  n  0.24594
14.1726899182  n  0.24531
14.1806699601  n  0.24468
14.1886600001  n  0.24399
14.1966399024  n  0.24323
14.2046199077  n  0.24247
14.2126098994  n  0.24171
14.2205900777  n  0.24098
14.2285699098  n  0.24028
14.2365499874  n  0.23959
14.2445400358  n  0.23889
14.2525199631  n  0.23802
14.2605000918  n  0.237
14.2684899761  n  0.23598
14.2764700674  n  0.23496
14.2844499078  n  0.23403
14.2924398996  n  0.23316
14.3004200205  n  0.23228
14.3084000496  n  0.23141
14.3163900146  n  0.2308
14.3243700307  n  0.23038
14.3323499096  n  0.22996
14.3403399183  n  0.22954
14.3483199  n  0.22882
14.3562999055  n  0.22789
14.3642900302  n  0.22695
14.3722700502  n  0.22601
14.3802500495  n  0.22499
14.3882399505  n  0.2239
14.3962200824  n  0.22281
14.404199942  n  0.22172
14.4121799293  n  0.22065
14.4201700109  n  0.2196
14.4281500132  n  0.21855
14.4361300997  n  0.21751
14.4441200616  n  0.21646
14.4521000751  n  0.21543
14.46007992  n  0.2144
14.4680700473  n  0.21336
14.4760499399  n  0.21246
14.4840300388  n  0.2118
14.4920199909  n  0.21114
14.5000000507  n  0.21048
14.5079800637  n  0.20976
14.5159699185  n  0.20884
14.5239500154  n  0.20792
14.5319300217  n  0.207
14.5399200703  n  0.2061
14.5479000739  n  0.20544
14.555879943  n  0.20477
14.563870056  n  0.2041
14.5718500476  n  0.20344
14.5798300735  n  0.20305
14.5878199085  n  0.20268
14.595799971  n  0.2023
14.6037800249  n  0.20192
14.6117600559  n  0.2013
14.6197500953  n  0.20062
14.6277300482  n  0.19994
14.635709935  n  0.19926
14.6437000342  n  0.19856
14.6516799711  n  0.19785
14.6596600138  n  0.19713
14.6676500446  n  0.19642
14.6756300523  n  0.19568
14.6836099079  n  0.19491
14.6915999573  n  0.19415
14.6995799081  n  0.19339
14.7075600962  n  0.19264
14.7155500365  n  0.19194
14.7235300193  n  0.19125
14.731509981  n  0.19056
14.7394999009  n  0.18987
14.7474800059  n  0.18928
14.7554600477  n  0.18869
14.7634500382  n  0.18811
14.7714299215  n  0.18752
14.7794099173  n  0.18668
14.7873900118  n  0.18574
14.795380042  n  0.1848
14.8033600844  n  0.18385
14.8113399647  n  0.18312
14.8193299902  n  0.18265
14.8273099537  n  0.18218
14.8352899325  n  0.18171
14.8432800478  n  0.18133
14.8512600269  n  0.18145
14.8592399799  n  0.18158
14.8672300603  n  0.1817
14.8752099301  n  0.18182
14.8831899534  n  0.18113
14.8911800955  n  0.18027
14.8991599526  n  0.17941
14.9071399222  n  0.17855
14.9151300018  n  0.17772
14.9231099445  n  0.17691
14.931089959  n  0.1761
14.9390800748  n  0.17529
14.9470599798  n  0.17448
14.9550399157  n  0.17371
14.9630299441  n  0.17294
14.9710099118  n  0.17217
14.978990094  n  0.17139
14.9869700285  n  0.17065
14.994960044  n  0.16991
15.0029399011  n  0.16917
15.0109199189  n  0.16843
15.0189100092  n  0.16764
15.0268900939  n  0.16676
15.0348700735  n  0.16588
15.0428598908  n  0.165
15.0508400822  n  0.16412
15.0588199011  n  0.16276
15.0668100023  n  0.16137
15.0747899524  n  0.15999
15.0827699429  n  0.1586
15.0907599805  n  0.15722
15.0987400222  n  0.15586
15.1067200643  n  0.15449
15.1147099168  n  0.15312
15.1226899297  n  0.15179
15.1306699027  n  0.15111
15.1386599061  n  0.15044
15.1466399989  n  0.14977
15.1546200117  n  0.1491
15.1626100468  n  0.14835
15.1705900998  n  0.14754
15.1785700327  n  0.14673
15.1865500623  n  0.14592
15.1945401034  n  0.14513
15.202520067  n  0.1446
15.2105000881  n  0.14406
15.2184901124  n  0.14353
15.2264699878  n  0.143
15.234450113  n  0.14249
15.2424400013  n  0.142
15.2504199012  n  0.14151
15.2584000124  n  0.14102
15.2663901109  n  0.14053
15.2743699173  n  0.14005
15.282349896  n  0.13956
15.2903400876  n  0.13907
15.2983199156  n  0.13858
15.3063001114  n  0.13807
15.3142900443  n  0.13753
15.3222700109  n  0.13699
15.3302500726  n  0.13645
15.3382400977  n  0.13591
15.3462200863  n  0.13536
15.3541998957  n  0.1348
15.3621799843  n  0.13424
15.3701700259  n  0.13368
15.3781499372  n  0.13316
15.3861300899  n  0.13278
15.3941199511  n  0.1324
15.4021000856  n  0.13202
15.410079949  n  0.13164
15.4180699873  n  0.1313
15.4260499922  n  0.13101
15.4340299246  n  0.13071
15.442020025  n  0.13041
15.4500000224  n  0.13011
15.4579799085  n  0.1295
15.4659699557  n  0.12887
15.4739500693  n  0.12823
15.4819300331  n  0.1276
15.4899199114  n  0.12704
15.4979000268  n  0.12668
15.5058799537  n  0.12633
15.5138700281  n  0.12597
15.5218500307  n  0.12561
15.529830047  n  0.1251
15.5378199628  n  0.12447
15.5457999788  n  0.12384
15.5537799706  n  0.12321
15.5617599255  n  0.12258
15.5697500122  n  0.12195
15.5777301082  n  0.12131
15.5857098865  n  0.12068
15.5937000329  n  0.12005
15.60168012  n  0.11943
15.6096600943  n  0.11884
15.6176499435  n  0.11826
15.6256299082  n  0.11767
15.6336099664  n  0.11709
15.6415998923  n  0.11649
15.6495801108  n  0.11587
15.6575598958  n  0.11526
15.6655500315  n  0.11464
15.6735299017  n  0.11402
15.6815100366  n  0.11357
15.6895000249  n  0.11329
15.697479925  n  0.113
15.7054600534  n  0.11271
15.7134500281  n  0.11242
15.7214300936  n  0.1121
15.7294101039  n  0.11177
15.7373900464  n  0.11143
15.7453800732  n  0.1111
15.7533601011  n  0.11076
15.7613400241  n  0.1103
15.769330025  n  0.10981
15.7773099595  n  0.10933
15.7852900008  n  0.10884
15.7932801141  n  0.10836
15.8012600936  n  0.10798
15.8092398936  n  0.10761
15.8172300092  n  0.10723
15.8252099234  n  0.10685
15.8331901221  n  0.1065
15.841179879  n  0.10629
15.8491601197  n  0.10609
15.8571401071  n  0.10588
15.8651298961  n  0.10568
15.8731101039  n  0.10547
15.8810900208  n  0.10526
15.8890799851  n  0.10506
15.8970600502  n  0.10485
15.90504004  n  0.10464
15.9130300712  n  0.1044
15.9210098837  n  0.10405
15.9289900914  n  0.1037
15.9369699214  n  0.10335
15.9449600389  n  0.103
15.9529401029  n  0.10254
15.9609200066  n  0.10181
15.9689099376  n  0.10108
15.9768900038  n  0.10035
15.9848698731  n  0.09963
15.9928600196  n  0.09875
16.0008399801  n  0.09756
16.0088199633  n  0.09637
16.0168099624  n  0.09519
16.0247899655  n  0.094
16.0327699557  n  0.09292
16.040759956  n  0.0921
16.0487398947  n  0.09128
16.0567200424  n  0.09046
16.0647099368  n  0.08964
16.0726899619  n  0.08893
