Wavelength (microns) 	 real  imaginary
2.60703e+00   1.21130e+00   2.12000e-03
2.60769e+00   1.21152e+00   1.50000e-03
2.60834e+00   1.21082e+00   3.50000e-04
2.60900e+00   1.20957e+00   4.70000e-04
2.60966e+00   1.20913e+00   1.50000e-03
2.61031e+00   1.20935e+00   1.63000e-03
2.61097e+00   1.20916e+00   1.31000e-03
2.61163e+00   1.20879e+00   1.57000e-03
2.61229e+00   1.20902e+00   2.08000e-03
2.61294e+00   1.20917e+00   1.38000e-03
2.61360e+00   1.20871e+00   9.60000e-04
2.61426e+00   1.20825e+00   1.16000e-03
2.61492e+00   1.20773e+00   8.00000e-04
2.61558e+00   1.20718e+00   1.34000e-03
2.61624e+00   1.20717e+00   1.91000e-03
2.61690e+00   1.20740e+00   1.86000e-03
2.61756e+00   1.20754e+00   1.79000e-03
2.61822e+00   1.20736e+00   1.21000e-03
2.61888e+00   1.20663e+00   9.10000e-04
2.61954e+00   1.20624e+00   1.61000e-03
2.62021e+00   1.20647e+00   1.79000e-03
2.62087e+00   1.20617e+00   1.05000e-03
2.62153e+00   1.20560e+00   1.54000e-03
2.62219e+00   1.20580e+00   2.14000e-03
2.62286e+00   1.20606e+00   1.55000e-03
2.62352e+00   1.20566e+00   1.17000e-03
2.62418e+00   1.20520e+00   1.33000e-03
2.62485e+00   1.20516e+00   1.57000e-03
2.62551e+00   1.20527e+00   1.41000e-03
2.62618e+00   1.20507e+00   8.70000e-04
2.62684e+00   1.20459e+00   7.20000e-04
2.62751e+00   1.20404e+00   6.20000e-04
2.62817e+00   1.20361e+00   8.40000e-04
2.62884e+00   1.20335e+00   1.03000e-03
2.62951e+00   1.20319e+00   1.13000e-03
2.63017e+00   1.20325e+00   1.35000e-03
2.63084e+00   1.20325e+00   8.80000e-04
2.63151e+00   1.20236e+00   1.90000e-04
2.63218e+00   1.20157e+00   1.15000e-03
2.63284e+00   1.20190e+00   2.08000e-03
2.63351e+00   1.20232e+00   1.47000e-03
2.63418e+00   1.20226e+00   1.38000e-03
2.63485e+00   1.20212e+00   9.90000e-04
2.63552e+00   1.20150e+00   4.30000e-04
2.63619e+00   1.20094e+00   9.70000e-04
2.63686e+00   1.20098e+00   1.27000e-03
2.63753e+00   1.20099e+00   9.00000e-04
2.63820e+00   1.20082e+00   8.90000e-04
2.63887e+00   1.20065e+00   5.20000e-04
2.63955e+00   1.20009e+00   8.00000e-05
2.64022e+00   1.19915e+00   6.00000e-05
2.64089e+00   1.19878e+00   1.04000e-03
2.64156e+00   1.19920e+00   1.41000e-03
2.64224e+00   1.19945e+00   7.30000e-04
2.64291e+00   1.19885e+00   1.80000e-04
2.64358e+00   1.19802e+00   2.70000e-04
2.64426e+00   1.19796e+00   1.18000e-03
2.64493e+00   1.19826e+00   8.20000e-04
2.64561e+00   1.19784e+00   8.00000e-05
2.64628e+00   1.19716e+00   4.20000e-04
2.64696e+00   1.19689e+00   5.60000e-04
2.64763e+00   1.19686e+00   7.70000e-04
2.64831e+00   1.19670e+00   4.30000e-04
2.64898e+00   1.19604e+00   1.00000e-04
2.64966e+00   1.19571e+00   9.10000e-04
2.65034e+00   1.19604e+00   9.80000e-04
2.65102e+00   1.19584e+00   6.00000e-05
2.65169e+00   1.19501e+00   3.00000e-05
2.65237e+00   1.19429e+00   3.10000e-04
