hudgins1993
80
pe
wavel  n  k
2.7469508845  1.1613  0.00083375
2.7440111956  1.1638  0.0005815
2.7411529289  1.1663  0.00032729
2.7382256298  1.1686  0.0005917
2.7353045762  1.1708  0.00030529
2.7324644097  1.1729  0.0010723
2.7295556283  1.1744  0.0012438
2.7267273818  1.1758  0.0013945
2.7238307956  1.1768  0.0014999
2.7210143942  1.178  2.1219e-05
2.7181299266  1.1797  0.0
2.7152515681  1.1817  0.0
2.7124528711  1.1837  0.0
2.7095865171  1.1857  0.0
2.7067994803  1.1875  0.0
2.7039450558  1.1891  0.0
2.7011696064  1.1907  0.0
2.6983270372  1.1921  0.0
2.6954904445  1.1937  0.0
2.6927323155  1.1954  0.0
2.6899074672  1.1971  0.0
2.687160746  1.1985  0.0
2.6843475693  1.1999  0.0
2.6815402767  1.2014  0.0
2.6788106081  1.2028  0.0
2.6760148786  1.2039  0.0
2.6732964418  1.2052  0.0
2.6705122042  1.2066  0.0
2.6678049301  1.2078  0.0
2.6650321136  1.2088  0.0
2.6622650551  1.21  0.0
2.6595744681  1.2112  0.0
2.6568187253  1.2123  0.0
2.65413913  1.2133  0.0
2.6513946336  1.2143  0.0
2.6487259628  1.2155  0.0
2.6459926441  1.2165  0.0
2.6432649609  1.2174  0.0
2.6406126221  1.2185  0.0
2.6378960141  1.2196  0.0
2.6352544338  1.2207  0.0
2.6325488338  1.2217  0.0
2.6298487837  1.2225  0.0
2.6272232877  1.2232  0.0
2.6245341452  1.2241  0.0
2.6219192449  1.2249  0.0
2.619240944  1.2258  0.0
2.6166365753  1.2267  0.0
2.6139690506  1.2274  0.0
2.6113069591  1.2283  0.0
2.6087183367  1.2292  0.0
2.6060669238  1.23  0.0
2.6034886748  1.2307  0.0
2.6008478764  1.2315  0.0
2.5982799387  1.2321  0.0
2.5956496911  1.2327  0.0
2.5930247634  1.2335  0.0
2.5904722431  1.2344  0.0
2.5878577713  1.2351  0.0
2.5853154085  1.2359  0.0
2.5827113304  1.2366  0.0
2.5801124929  1.2373  0.0
2.5775853181  1.238  0.0
2.5749967813  1.2386  0.0
2.5724796131  1.2393  0.0
2.5699013158  1.2399  0.0
2.567394095  1.2405  0.0
2.5648259766  1.2412  0.0
2.5622629907  1.2418  0.0
2.5597706446  1.2424  0.0
2.5572177471  1.243  0.0
2.5547352017  1.2435  0.0
2.5521923332  1.2441  0.0
2.5497195309  1.2447  0.0
2.5471866324  1.2452  0.0
2.5446587613  1.2458  0.0
2.5422005288  1.2463  0.0
2.5396825397  1.2469  0.0
2.5372339076  1.2474  0.0
2.5347257427  1.2479  0.0
2.5322225317  1.2484  0.0
2.5297882567  1.2489  0.0
2.5272947837  1.2494  0.0
2.5248699692  1.2499  0.0
2.5223861773  1.2504  0.0
2.5199707683  1.2509  0.0
2.5174966014  1.2513  0.0
2.515027288  1.252  0.0
2.5126259454  1.2525  0.0
2.510166173  1.2531  0.0
2.5077740997  1.2537  0.0
2.5053238131  1.2543  0.0
2.5029409556  1.2554  0.0
2.5005001  1.2561  0.0
