mastrapa2008Ia
97.5
ne
wavel, n, k
1.900143 1.289030 3.343037E-04
1.900491 1.289026 3.377635E-04
1.900839 1.289022 3.428129E-04
1.901188 1.289018 3.464723E-04
1.901537 1.289015 3.506454E-04
1.901886 1.289011 3.552325E-04
1.902234 1.289007 3.595814E-04
1.902583 1.289003 3.642892E-04
1.902933 1.289000 3.683219E-04
1.903282 1.288996 3.734668E-04
1.903631 1.288992 3.782361E-04
1.903981 1.288989 3.826304E-04
1.904331 1.288985 3.878554E-04
1.904680 1.288982 3.920945E-04
1.905030 1.288978 3.974998E-04
1.905380 1.288974 4.023885E-04
1.905731 1.288971 4.080020E-04
1.906081 1.288968 4.129953E-04
1.906431 1.288964 4.178576E-04
1.906782 1.288961 4.232993E-04
1.907133 1.288957 4.288020E-04
1.907483 1.288954 4.341312E-04
1.907834 1.288951 4.397873E-04
1.908186 1.288948 4.445767E-04
1.908537 1.288944 4.504565E-04
1.908888 1.288941 4.563539E-04
1.909240 1.288938 4.621421E-04
1.909591 1.288934 4.675425E-04
1.909943 1.288931 4.733905E-04
1.910295 1.288928 4.803955E-04
1.910647 1.288925 4.857786E-04
1.910999 1.288922 4.928814E-04
1.911351 1.288919 4.988415E-04
1.911704 1.288916 5.043429E-04
1.912056 1.288913 5.106573E-04
1.912409 1.288910 5.171351E-04
1.912761 1.288907 5.242056E-04
1.913114 1.288905 5.307083E-04
1.913467 1.288902 5.372510E-04
1.913821 1.288900 5.438110E-04
1.914174 1.288897 5.504965E-04
1.914527 1.288894 5.580432E-04
1.914881 1.288892 5.651056E-04
1.915235 1.288890 5.714095E-04
1.915588 1.288888 5.784514E-04
1.915942 1.288886 5.850011E-04
1.916296 1.288883 5.921656E-04
1.916651 1.288881 5.998127E-04
1.917005 1.288879 6.062845E-04
1.917359 1.288877 6.142274E-04
1.917714 1.288876 6.212376E-04
1.918069 1.288874 6.289489E-04
1.918424 1.288872 6.361567E-04
1.918779 1.288870 6.436900E-04
1.919134 1.288869 6.522255E-04
1.919489 1.288868 6.587942E-04
1.919844 1.288867 6.658196E-04
1.920200 1.288865 6.736376E-04
1.920556 1.288864 6.813431E-04
1.920911 1.288863 6.892271E-04
1.921267 1.288862 6.970448E-04
1.921623 1.288860 7.048728E-04
1.921980 1.288860 7.129143E-04
1.922336 1.288859 7.199194E-04
1.922692 1.288858 7.288213E-04
1.923049 1.288858 7.362236E-04
1.923406 1.288857 7.441481E-04
1.923762 1.288856 7.527494E-04
1.924119 1.288856 7.604145E-04
1.924477 1.288856 7.687359E-04
1.924834 1.288856 7.764539E-04
1.925191 1.288856 7.846349E-04
1.925549 1.288856 7.922938E-04
1.925906 1.288856 8.003337E-04
1.926264 1.288856 8.094617E-04
1.926622 1.288856 8.166172E-04
1.926980 1.288856 8.252858E-04
1.927338 1.288857 8.335571E-04
1.927697 1.288857 8.417083E-04
1.928055 1.288858 8.503086E-04
1.928414 1.288858 8.582730E-04
1.928772 1.288859 8.669070E-04
1.929131 1.288860 8.751844E-04
1.929490 1.288861 8.837000E-04
1.929849 1.288863 8.924194E-04
1.930208 1.288864 8.999888E-04
1.930568 1.288865 9.088030E-04
1.930927 1.288867 9.173878E-04
1.931287 1.288868 9.251199E-04
1.931647 1.288870 9.338292E-04
1.932007 1.288872 9.411812E-04
1.932367 1.288873 9.501863E-04
1.932727 1.288875 9.579087E-04
1.933087 1.288877 9.663635E-04
1.933448 1.288879 9.747448E-04
1.933808 1.288882 9.829571E-04
1.934169 1.288884 9.910952E-04
1.934530 1.288886 9.990262E-04
1.934891 1.288888 1.007088E-03
1.935252 1.288891 1.015959E-03
1.935613 1.288894 1.024018E-03
1.935975 1.288897 1.032343E-03
1.936336 1.288900 1.041001E-03
1.936698 1.288903 1.048132E-03
1.937060 1.288906 1.055871E-03
1.937421 1.288909 1.064368E-03
1.937784 1.288912 1.072416E-03
1.938146 1.288916 1.080137E-03
1.938508 1.288919 1.087886E-03
1.938870 1.288923 1.096099E-03
1.939233 1.288926 1.103222E-03
1.939596 1.288930 1.110931E-03
1.939959 1.288934 1.118603E-03
1.940322 1.288937 1.126183E-03
1.940685 1.288942 1.134457E-03
1.941048 1.288946 1.141230E-03
1.941412 1.288950 1.149348E-03
1.941775 1.288954 1.156515E-03
1.942139 1.288959 1.163182E-03
1.942503 1.288962 1.170968E-03
1.942867 1.288967 1.177841E-03
1.943231 1.288971 1.185521E-03
1.943595 1.288976 1.192641E-03
1.943959 1.288981 1.199692E-03
1.944324 1.288985 1.206153E-03
1.944689 1.288990 1.213564E-03
1.945053 1.288995 1.220567E-03
1.945418 1.289000 1.227281E-03
1.945783 1.289005 1.233590E-03
1.946149 1.289010 1.240081E-03
1.946514 1.289015 1.246827E-03
1.946879 1.289020 1.253447E-03
1.947245 1.289025 1.260115E-03
1.947611 1.289030 1.266506E-03
1.947977 1.289036 1.273016E-03
1.948343 1.289041 1.279309E-03
1.948709 1.289046 1.285470E-03
1.949075 1.289052 1.291088E-03
1.949442 1.289057 1.297608E-03
1.949808 1.289063 1.304074E-03
1.950175 1.289069 1.309578E-03
1.950542 1.289074 1.315353E-03
1.950909 1.289080 1.320920E-03
1.951276 1.289085 1.326889E-03
1.951643 1.289091 1.332675E-03
1.952010 1.289097 1.337176E-03
1.952378 1.289102 1.343613E-03
1.952746 1.289109 1.349396E-03
1.953114 1.289114 1.353972E-03
1.953482 1.289120 1.359679E-03
1.953850 1.289126 1.364463E-03
1.954218 1.289132 1.370073E-03
1.954586 1.289138 1.375261E-03
1.954955 1.289144 1.379680E-03
1.955323 1.289150 1.384805E-03
1.955692 1.289156 1.389825E-03
1.956061 1.289162 1.394806E-03
1.956430 1.289168 1.399430E-03
1.956799 1.289174 1.404371E-03
1.957169 1.289180 1.408817E-03
1.957538 1.289186 1.413372E-03
1.957908 1.289192 1.417766E-03
1.958278 1.289198 1.422426E-03
1.958647 1.289205 1.426633E-03
1.959018 1.289211 1.431117E-03
1.959388 1.289217 1.434792E-03
1.959758 1.289223 1.439756E-03
1.960128 1.289229 1.443638E-03
1.960499 1.289235 1.447874E-03
1.960870 1.289242 1.452128E-03
1.961241 1.289248 1.455528E-03
1.961612 1.289254 1.459653E-03
1.961983 1.289260 1.463460E-03
1.962354 1.289266 1.467290E-03
1.962726 1.289273 1.471435E-03
1.963097 1.289279 1.474806E-03
1.963469 1.289285 1.478602E-03
1.963841 1.289292 1.482075E-03
1.964213 1.289298 1.485459E-03
1.964585 1.289304 1.489112E-03
1.964957 1.289310 1.492429E-03
1.965330 1.289317 1.496537E-03
1.965702 1.289323 1.498797E-03
1.966075 1.289329 1.502312E-03
1.966448 1.289335 1.505682E-03
1.966821 1.289341 1.509522E-03
1.967194 1.289348 1.512442E-03
1.967567 1.289354 1.515741E-03
1.967941 1.289361 1.518628E-03
1.968314 1.289367 1.521556E-03
1.968688 1.289373 1.524701E-03
1.969062 1.289380 1.527568E-03
1.969436 1.289386 1.530224E-03
1.969810 1.289392 1.533555E-03
1.970184 1.289399 1.536259E-03
1.970559 1.289405 1.538685E-03
1.970933 1.289411 1.541662E-03
1.971308 1.289417 1.543915E-03
1.971683 1.289424 1.546949E-03
1.972058 1.289430 1.549342E-03
1.972433 1.289436 1.551927E-03
1.972808 1.289442 1.554037E-03
1.973184 1.289449 1.556677E-03
1.973559 1.289455 1.559381E-03
1.973935 1.289461 1.561586E-03
1.974311 1.289467 1.563901E-03
1.974687 1.289474 1.566681E-03
1.975063 1.289480 1.568500E-03
1.975439 1.289486 1.571408E-03
1.975816 1.289493 1.574050E-03
1.976192 1.289499 1.575089E-03
1.976569 1.289505 1.577538E-03
1.976946 1.289511 1.579619E-03
1.977323 1.289518 1.582121E-03
1.977700 1.289524 1.583525E-03
1.978077 1.289530 1.585428E-03
1.978455 1.289536 1.588074E-03
1.978832 1.289543 1.589776E-03
1.979210 1.289549 1.592100E-03
1.979588 1.289555 1.593995E-03
1.979966 1.289562 1.595780E-03
1.980344 1.289568 1.597217E-03
1.980722 1.289574 1.598598E-03
1.981100 1.289580 1.600925E-03
1.981479 1.289586 1.602445E-03
1.981858 1.289593 1.604542E-03
1.982237 1.289599 1.606674E-03
1.982616 1.289606 1.607401E-03
1.982995 1.289612 1.609449E-03
1.983374 1.289618 1.610376E-03
1.983754 1.289624 1.611985E-03
1.984133 1.289631 1.613995E-03
1.984513 1.289637 1.615050E-03
1.984893 1.289643 1.616615E-03
1.985273 1.289650 1.618099E-03
1.985653 1.289656 1.619073E-03
1.986033 1.289662 1.620747E-03
1.986414 1.289669 1.621311E-03
1.986794 1.289675 1.622665E-03
1.987175 1.289681 1.624033E-03
1.987556 1.289687 1.625059E-03
1.987937 1.289693 1.626811E-03
1.988318 1.289700 1.627788E-03
1.988700 1.289706 1.629181E-03
1.989081 1.289712 1.629201E-03
1.989463 1.289719 1.630769E-03
1.989845 1.289724 1.632279E-03
1.990227 1.289731 1.632978E-03
1.990609 1.289737 1.634246E-03
1.990991 1.289744 1.634806E-03
1.991373 1.289750 1.635570E-03
1.991756 1.289756 1.636974E-03
1.992138 1.289763 1.637427E-03
1.992521 1.289769 1.638592E-03
1.992904 1.289776 1.639050E-03
1.993287 1.289781 1.639244E-03
1.993670 1.289788 1.640454E-03
1.994054 1.289794 1.641093E-03
1.994437 1.289801 1.642129E-03
1.994821 1.289807 1.642228E-03
1.995205 1.289813 1.642556E-03
1.995589 1.289820 1.642738E-03
1.995973 1.289826 1.643640E-03
1.996357 1.289832 1.644617E-03
1.996742 1.289839 1.644965E-03
1.997126 1.289845 1.645015E-03
1.997511 1.289851 1.645263E-03
1.997896 1.289858 1.645440E-03
1.998281 1.289864 1.646251E-03
1.998666 1.289870 1.645609E-03
1.999051 1.289876 1.645919E-03
1.999437 1.289882 1.646144E-03
1.999822 1.289889 1.647012E-03
2.000208 1.289895 1.647272E-03
2.000594 1.289902 1.646256E-03
2.000980 1.289907 1.647014E-03
2.001367 1.289914 1.647064E-03
2.001753 1.289921 1.647274E-03
2.002139 1.289927 1.647389E-03
2.002526 1.289934 1.646047E-03
2.002913 1.289940 1.646014E-03
2.003300 1.289946 1.646121E-03
2.003687 1.289952 1.645974E-03
2.004074 1.289958 1.646631E-03
2.004462 1.289965 1.646173E-03
2.004849 1.289971 1.645621E-03
2.005237 1.289978 1.645189E-03
2.005625 1.289984 1.644806E-03
2.006013 1.289990 1.644944E-03
2.006401 1.289997 1.643436E-03
2.006789 1.290003 1.643183E-03
2.007178 1.290009 1.642948E-03
2.007566 1.290015 1.642205E-03
2.007955 1.290022 1.641649E-03
2.008344 1.290028 1.640605E-03
2.008733 1.290034 1.639943E-03
2.009122 1.290040 1.639338E-03
2.009512 1.290047 1.638574E-03
2.009901 1.290053 1.637805E-03
2.010291 1.290059 1.636822E-03
2.010681 1.290065 1.636220E-03
2.011071 1.290072 1.635150E-03
2.011461 1.290078 1.634326E-03
2.011851 1.290085 1.633196E-03
2.012241 1.290090 1.632027E-03
2.012632 1.290096 1.630737E-03
2.013023 1.290103 1.630741E-03
2.013414 1.290109 1.629052E-03
2.013805 1.290115 1.627957E-03
2.014196 1.290122 1.626063E-03
2.014587 1.290128 1.625721E-03
2.014979 1.290134 1.623555E-03
2.015370 1.290140 1.622403E-03
2.015762 1.290147 1.621218E-03
2.016154 1.290152 1.619091E-03
2.016546 1.290158 1.618125E-03
2.016938 1.290164 1.617053E-03
2.017331 1.290170 1.615223E-03
2.017723 1.290177 1.614014E-03
2.018116 1.290183 1.611953E-03
2.018509 1.290189 1.611052E-03
2.018902 1.290195 1.608529E-03
2.019295 1.290201 1.607106E-03
2.019688 1.290207 1.605503E-03
2.020082 1.290213 1.602700E-03
2.020475 1.290219 1.601191E-03
2.020869 1.290225 1.599333E-03
2.021263 1.290231 1.597481E-03
2.021657 1.290237 1.595853E-03
2.022051 1.290243 1.593139E-03
2.022446 1.290248 1.591773E-03
2.022840 1.290254 1.589296E-03
2.023235 1.290260 1.587417E-03
2.023630 1.290266 1.585701E-03
2.024025 1.290272 1.583089E-03
2.024420 1.290277 1.580930E-03
2.024815 1.290283 1.579210E-03
2.025211 1.290290 1.578093E-03
2.025607 1.290296 1.574316E-03
2.026002 1.290301 1.571627E-03
2.026398 1.290307 1.569083E-03
2.026794 1.290312 1.566418E-03
2.027190 1.290318 1.564549E-03
2.027587 1.290323 1.562045E-03
2.027984 1.290329 1.559264E-03
2.028380 1.290335 1.557165E-03
2.028777 1.290341 1.554343E-03
2.029174 1.290346 1.551692E-03
2.029571 1.290352 1.548706E-03
2.029969 1.290357 1.545450E-03
2.030366 1.290363 1.543348E-03
2.030764 1.290368 1.540717E-03
2.031162 1.290373 1.537940E-03
2.031560 1.290379 1.534631E-03
2.031958 1.290384 1.531971E-03
2.032356 1.290390 1.528991E-03
2.032754 1.290395 1.526030E-03
2.033153 1.290400 1.523363E-03
2.033552 1.290406 1.520468E-03
2.033950 1.290411 1.517385E-03
2.034350 1.290417 1.514276E-03
2.034749 1.290422 1.510475E-03
2.035148 1.290427 1.507655E-03
2.035548 1.290432 1.504589E-03
2.035947 1.290437 1.501270E-03
2.036347 1.290442 1.498601E-03
2.036747 1.290447 1.494862E-03
2.037147 1.290452 1.491645E-03
2.037548 1.290458 1.488654E-03
2.037948 1.290463 1.485033E-03
2.038349 1.290467 1.481660E-03
2.038749 1.290473 1.478609E-03
2.039150 1.290477 1.475044E-03
2.039552 1.290483 1.472194E-03
2.039953 1.290488 1.467531E-03
2.040354 1.290493 1.463924E-03
2.040756 1.290497 1.460107E-03
2.041157 1.290502 1.457107E-03
2.041559 1.290507 1.453217E-03
2.041961 1.290511 1.449424E-03
2.042363 1.290516 1.446421E-03
2.042766 1.290521 1.443150E-03
2.043169 1.290525 1.439194E-03
2.043571 1.290530 1.435012E-03
2.043974 1.290535 1.431251E-03
2.044377 1.290539 1.427402E-03
2.044780 1.290543 1.423835E-03
2.045183 1.290548 1.420203E-03
2.045587 1.290553 1.416375E-03
2.045990 1.290557 1.411733E-03
2.046394 1.290561 1.408591E-03
2.046798 1.290566 1.404458E-03
2.047202 1.290570 1.399918E-03
2.047607 1.290574 1.396518E-03
2.048011 1.290578 1.392694E-03
2.048416 1.290583 1.388693E-03
2.048820 1.290587 1.384355E-03
2.049225 1.290591 1.380632E-03
2.049630 1.290595 1.376311E-03
2.050035 1.290599 1.372053E-03
2.050441 1.290603 1.368193E-03
2.050847 1.290607 1.364027E-03
2.051252 1.290611 1.360527E-03
2.051658 1.290616 1.355826E-03
2.052064 1.290620 1.351433E-03
2.052470 1.290624 1.347281E-03
2.052877 1.290627 1.342320E-03
2.053283 1.290631 1.338783E-03
2.053690 1.290635 1.334595E-03
2.054097 1.290639 1.330619E-03
2.054504 1.290643 1.325791E-03
2.054911 1.290646 1.321101E-03
2.055318 1.290650 1.317055E-03
2.055726 1.290653 1.312819E-03
2.056133 1.290657 1.308622E-03
2.056541 1.290660 1.304209E-03
2.056949 1.290664 1.299236E-03
2.057357 1.290667 1.295111E-03
2.057765 1.290671 1.291311E-03
2.058174 1.290675 1.287050E-03
2.058583 1.290678 1.282073E-03
2.058991 1.290681 1.277293E-03
2.059400 1.290685 1.273091E-03
2.059809 1.290688 1.267846E-03
2.060219 1.290691 1.263659E-03
2.060628 1.290694 1.259532E-03
2.061038 1.290697 1.255363E-03
2.061447 1.290701 1.250843E-03
2.061857 1.290704 1.245430E-03
2.062267 1.290707 1.241069E-03
2.062678 1.290710 1.236574E-03
2.063088 1.290713 1.231556E-03
2.063499 1.290716 1.227032E-03
2.063909 1.290719 1.222761E-03
2.064320 1.290722 1.217402E-03
2.064731 1.290725 1.213295E-03
2.065142 1.290728 1.208514E-03
2.065554 1.290730 1.203636E-03
2.065965 1.290733 1.198967E-03
2.066377 1.290736 1.194507E-03
2.066789 1.290738 1.189789E-03
2.067201 1.290741 1.184566E-03
2.067613 1.290744 1.180377E-03
2.068026 1.290746 1.175612E-03
2.068438 1.290749 1.170581E-03
2.068851 1.290752 1.165877E-03
2.069264 1.290754 1.160806E-03
2.069677 1.290756 1.156145E-03
2.070090 1.290758 1.151345E-03
2.070503 1.290761 1.147596E-03
2.070917 1.290764 1.142096E-03
2.071330 1.290766 1.136580E-03
2.071744 1.290768 1.132094E-03
2.072158 1.290770 1.126933E-03
2.072572 1.290772 1.122013E-03
2.072987 1.290774 1.117634E-03
2.073401 1.290777 1.112893E-03
2.073816 1.290779 1.107782E-03
2.074231 1.290781 1.102485E-03
2.074646 1.290782 1.098454E-03
2.075061 1.290785 1.093165E-03
2.075476 1.290787 1.088203E-03
2.075892 1.290788 1.083189E-03
2.076308 1.290790 1.078685E-03
2.076723 1.290792 1.073909E-03
2.077139 1.290794 1.068901E-03
2.077556 1.290796 1.063683E-03
2.077972 1.290797 1.058963E-03
2.078388 1.290799 1.054091E-03
2.078805 1.290800 1.049504E-03
2.079222 1.290802 1.044519E-03
2.079639 1.290804 1.039292E-03
2.080056 1.290805 1.034634E-03
2.080473 1.290806 1.029505E-03
2.080891 1.290808 1.025104E-03
2.081309 1.290809 1.020228E-03
2.081726 1.290811 1.014983E-03
2.082144 1.290812 1.010811E-03
2.082563 1.290814 1.005965E-03
2.082981 1.290815 1.000774E-03
2.083400 1.290816 9.950940E-04
2.083818 1.290817 9.901004E-04
2.084237 1.290818 9.858261E-04
2.084656 1.290819 9.810639E-04
2.085075 1.290821 9.762905E-04
2.085495 1.290822 9.704778E-04
2.085914 1.290822 9.661533E-04
2.086334 1.290824 9.613652E-04
2.086754 1.290824 9.561690E-04
2.087174 1.290825 9.514003E-04
2.087594 1.290826 9.474992E-04
2.088015 1.290827 9.418950E-04
2.088435 1.290828 9.375609E-04
2.088856 1.290828 9.323411E-04
2.089277 1.290829 9.276990E-04
2.089698 1.290830 9.226137E-04
2.090119 1.290830 9.176006E-04
2.090540 1.290831 9.132507E-04
2.090962 1.290831 9.086470E-04
2.091384 1.290832 9.041701E-04
2.091806 1.290833 8.989635E-04
2.092228 1.290833 8.940715E-04
2.092650 1.290833 8.896267E-04
2.093072 1.290834 8.844108E-04
2.093495 1.290834 8.807327E-04
2.093918 1.290834 8.749600E-04
2.094340 1.290834 8.707557E-04
2.094764 1.290835 8.662762E-04
2.095187 1.290835 8.617294E-04
2.095610 1.290835 8.571029E-04
2.096034 1.290836 8.520501E-04
2.096458 1.290836 8.476262E-04
2.096882 1.290836 8.423704E-04
2.097306 1.290835 8.379000E-04
2.097730 1.290836 8.339459E-04
2.098154 1.290836 8.289885E-04
2.098579 1.290835 8.243425E-04
2.099004 1.290835 8.198955E-04
2.099429 1.290835 8.152219E-04
2.099854 1.290835 8.113787E-04
2.100280 1.290835 8.066651E-04
2.100705 1.290834 8.029090E-04
2.101131 1.290835 7.983563E-04
2.101556 1.290834 7.931890E-04
2.101982 1.290834 7.899060E-04
2.102409 1.290834 7.850200E-04
2.102835 1.290834 7.806123E-04
2.103262 1.290833 7.760838E-04
2.103688 1.290833 7.718247E-04
2.104115 1.290832 7.678834E-04
2.104542 1.290832 7.631553E-04
2.104970 1.290831 7.591754E-04
2.105397 1.290831 7.548419E-04
2.105824 1.290830 7.506723E-04
2.106252 1.290830 7.462228E-04
2.106680 1.290829 7.415147E-04
2.107108 1.290829 7.377083E-04
2.107537 1.290828 7.334255E-04
2.107965 1.290827 7.292544E-04
2.108394 1.290826 7.255919E-04
2.108822 1.290826 7.212311E-04
2.109251 1.290825 7.175727E-04
2.109681 1.290824 7.131306E-04
2.110110 1.290823 7.087508E-04
2.110539 1.290822 7.052134E-04
2.110969 1.290822 7.010207E-04
2.111399 1.290821 6.977909E-04
2.111829 1.290820 6.930079E-04
2.112259 1.290819 6.903097E-04
2.112689 1.290819 6.861480E-04
2.113120 1.290818 6.809731E-04
2.113551 1.290816 6.779872E-04
2.113982 1.290815 6.738997E-04
2.114413 1.290814 6.704596E-04
2.114844 1.290814 6.667904E-04
2.115275 1.290813 6.620654E-04
2.115707 1.290811 6.589747E-04
2.116139 1.290810 6.546010E-04
2.116571 1.290809 6.515450E-04
2.117003 1.290808 6.479581E-04
2.117435 1.290807 6.443466E-04
2.117868 1.290806 6.405086E-04
2.118300 1.290805 6.369211E-04
2.118733 1.290803 6.334546E-04
2.119166 1.290802 6.299498E-04
2.119599 1.290801 6.262348E-04
2.120033 1.290800 6.232552E-04
2.120466 1.290799 6.185347E-04
2.120900 1.290797 6.166659E-04
2.121334 1.290796 6.121524E-04
2.121768 1.290795 6.091820E-04
2.122202 1.290794 6.058598E-04
2.122637 1.290793 6.019707E-04
2.123071 1.290791 5.982879E-04
2.123506 1.290790 5.951532E-04
2.123941 1.290788 5.919071E-04
2.124376 1.290787 5.889476E-04
2.124812 1.290785 5.854543E-04
2.125247 1.290784 5.825361E-04
2.125683 1.290783 5.785076E-04
2.126118 1.290781 5.763718E-04
2.126554 1.290780 5.725208E-04
2.126991 1.290778 5.694249E-04
2.127427 1.290777 5.673207E-04
2.127864 1.290776 5.634143E-04
2.128300 1.290774 5.602550E-04
2.128737 1.290773 5.571793E-04
2.129175 1.290771 5.537890E-04
2.129612 1.290770 5.515747E-04
2.130049 1.290768 5.477289E-04
2.130487 1.290767 5.459113E-04
2.130925 1.290765 5.423341E-04
2.131363 1.290764 5.390807E-04
2.131801 1.290762 5.362968E-04
2.132239 1.290761 5.325505E-04
2.132678 1.290759 5.307645E-04
2.133117 1.290757 5.278371E-04
2.133556 1.290756 5.249931E-04
2.133995 1.290754 5.222981E-04
2.134434 1.290753 5.188824E-04
2.134873 1.290751 5.164760E-04
2.135313 1.290750 5.136922E-04
2.135753 1.290748 5.107688E-04
2.136193 1.290746 5.082897E-04
2.136633 1.290745 5.048706E-04
2.137073 1.290743 5.028766E-04
2.137514 1.290741 4.996592E-04
2.137955 1.290739 4.975330E-04
2.138396 1.290738 4.954998E-04
2.138837 1.290736 4.927041E-04
2.139278 1.290735 4.899278E-04
2.139719 1.290733 4.878419E-04
2.140161 1.290732 4.851165E-04
2.140603 1.290730 4.819238E-04
2.141045 1.290728 4.788200E-04
2.141487 1.290726 4.773319E-04
2.141929 1.290725 4.740237E-04
2.142372 1.290723 4.725304E-04
2.142815 1.290721 4.696512E-04
2.143258 1.290720 4.672381E-04
2.143701 1.290718 4.648004E-04
2.144144 1.290716 4.626308E-04
2.144587 1.290714 4.604231E-04
2.145031 1.290713 4.581559E-04
2.145475 1.290711 4.551981E-04
2.145919 1.290709 4.534086E-04
2.146363 1.290708 4.502767E-04
2.146807 1.290706 4.491242E-04
2.147252 1.290704 4.461623E-04
2.147697 1.290702 4.443933E-04
2.148142 1.290701 4.422958E-04
2.148587 1.290699 4.392850E-04
2.149032 1.290697 4.377204E-04
2.149477 1.290695 4.354097E-04
2.149923 1.290693 4.332135E-04
2.150369 1.290692 4.313915E-04
2.150815 1.290690 4.294311E-04
2.151261 1.290689 4.272385E-04
2.151708 1.290687 4.243770E-04
2.152154 1.290685 4.223504E-04
2.152601 1.290683 4.209140E-04
2.153048 1.290681 4.183065E-04
2.153495 1.290680 4.167189E-04
2.153943 1.290678 4.142024E-04
2.154390 1.290676 4.130331E-04
2.154838 1.290674 4.106817E-04
2.155286 1.290672 4.085131E-04
2.155734 1.290671 4.070555E-04
2.156182 1.290669 4.048054E-04
2.156631 1.290667 4.030533E-04
2.157079 1.290665 4.012282E-04
2.157528 1.290663 3.992751E-04
2.157977 1.290662 3.977373E-04
2.158426 1.290660 3.955164E-04
2.158876 1.290658 3.940820E-04
2.159325 1.290657 3.917285E-04
2.159775 1.290655 3.898612E-04
2.160225 1.290653 3.883730E-04
2.160675 1.290651 3.858554E-04
2.161125 1.290649 3.848812E-04
2.161576 1.290648 3.829004E-04
2.162027 1.290646 3.813390E-04
2.162477 1.290644 3.794081E-04
2.162929 1.290642 3.777221E-04
2.163380 1.290641 3.764975E-04
2.163831 1.290639 3.736293E-04
2.164283 1.290637 3.720747E-04
2.164735 1.290635 3.706631E-04
2.165187 1.290633 3.685865E-04
2.165639 1.290631 3.675139E-04
2.166091 1.290629 3.660661E-04
2.166544 1.290628 3.643101E-04
2.166997 1.290626 3.628828E-04
2.167450 1.290624 3.601465E-04
2.167903 1.290622 3.599369E-04
2.168356 1.290620 3.574303E-04
2.168810 1.290618 3.567698E-04
2.169264 1.290617 3.553954E-04
2.169717 1.290615 3.528305E-04
2.170172 1.290613 3.520666E-04
2.170626 1.290611 3.503611E-04
2.171080 1.290610 3.495819E-04
2.171535 1.290608 3.476253E-04
2.171990 1.290606 3.451139E-04
2.172445 1.290604 3.443386E-04
2.172900 1.290602 3.427787E-04
2.173356 1.290600 3.419556E-04
2.173811 1.290599 3.405897E-04
2.174267 1.290597 3.386070E-04
2.174723 1.290595 3.372848E-04
2.175179 1.290593 3.358233E-04
2.175636 1.290591 3.346777E-04
2.176092 1.290589 3.335830E-04
2.176549 1.290588 3.319655E-04
2.177006 1.290586 3.305102E-04
2.177463 1.290584 3.290719E-04
2.177921 1.290582 3.285697E-04
2.178378 1.290580 3.266282E-04
2.178836 1.290578 3.258193E-04
2.179294 1.290577 3.252096E-04
2.179752 1.290575 3.226882E-04
2.180210 1.290573 3.222572E-04
2.180669 1.290571 3.202078E-04
2.181128 1.290569 3.197112E-04
2.181586 1.290567 3.185079E-04
2.182045 1.290565 3.172920E-04
2.182505 1.290564 3.162806E-04
2.182964 1.290562 3.146413E-04
2.183424 1.290560 3.132352E-04
2.183884 1.290558 3.124617E-04
2.184344 1.290556 3.108074E-04
2.184804 1.290554 3.110740E-04
2.185265 1.290552 3.090060E-04
2.185725 1.290550 3.082879E-04
2.186186 1.290549 3.075962E-04
2.186647 1.290547 3.059654E-04
2.187108 1.290545 3.053775E-04
2.187570 1.290543 3.040554E-04
2.188031 1.290541 3.036746E-04
2.188493 1.290540 3.025990E-04
2.188955 1.290538 3.009744E-04
2.189417 1.290536 3.007459E-04
2.189880 1.290535 2.991700E-04
2.190342 1.290533 2.983431E-04
2.190805 1.290531 2.972213E-04
2.191268 1.290529 2.957106E-04
2.191731 1.290527 2.955955E-04
2.192194 1.290525 2.937075E-04
2.192658 1.290523 2.933030E-04
2.193122 1.290522 2.926746E-04
2.193586 1.290520 2.913332E-04
2.194050 1.290518 2.910861E-04
2.194514 1.290516 2.894495E-04
2.194979 1.290514 2.891369E-04
2.195444 1.290512 2.881489E-04
2.195908 1.290510 2.880988E-04
2.196374 1.290509 2.871708E-04
2.196839 1.290507 2.854327E-04
2.197304 1.290505 2.850710E-04
2.197770 1.290504 2.842907E-04
2.198236 1.290502 2.832909E-04
2.198702 1.290500 2.828503E-04
2.199169 1.290498 2.813128E-04
2.199635 1.290496 2.810673E-04
2.200102 1.290494 2.806390E-04
2.200569 1.290492 2.799925E-04
2.201036 1.290491 2.796074E-04
2.201503 1.290489 2.784855E-04
2.201971 1.290488 2.783891E-04
2.202438 1.290486 2.765939E-04
2.202906 1.290484 2.760637E-04
2.203374 1.290482 2.757639E-04
2.203843 1.290480 2.747237E-04
2.204311 1.290478 2.748295E-04
2.204780 1.290477 2.732231E-04
2.205249 1.290474 2.732815E-04
2.205718 1.290473 2.731541E-04
2.206187 1.290471 2.711430E-04
2.206657 1.290469 2.717168E-04
2.207126 1.290467 2.708102E-04
2.207596 1.290466 2.708688E-04
2.208066 1.290464 2.691375E-04
2.208537 1.290462 2.695792E-04
2.209007 1.290461 2.690569E-04
2.209478 1.290459 2.675789E-04
2.209949 1.290457 2.675238E-04
2.210420 1.290455 2.673647E-04
2.210891 1.290453 2.664724E-04
2.211363 1.290451 2.667781E-04
2.211834 1.290450 2.660834E-04
2.212306 1.290448 2.661107E-04
2.212779 1.290447 2.648765E-04
2.213251 1.290445 2.646203E-04
2.213723 1.290443 2.643024E-04
2.214196 1.290441 2.636184E-04
2.214669 1.290440 2.632386E-04
