hudgins1993
10
pe
wavel  n  k
6.0088931619  1.3114  0.0752
6.0020406938  1.3085  0.0751
5.9948444338  1.3094  0.075
5.9880239521  1.3063  0.0737
5.9812189724  1.3052  0.0736
5.974429442  1.3019  0.0735
5.9672992004  1.3029  0.0721
5.9605412171  1.2999  0.0721
5.9537985235  1.2968  0.0707
5.946717412  1.2981  0.0693
5.94000594  1.2954  0.0693
5.9333096001  1.2924  0.0679
5.9262771127  1.2936  0.0666
5.9196116735  1.2906  0.0665
5.912961211  1.2894  0.0639
5.9063256748  1.287  0.0638
5.8993569701  1.2874  0.0624
5.8927519151  1.2849  0.0598
5.886161634  1.283  0.0585
5.8792404021  1.2838  0.0572
5.8726802913  1.2818  0.0546
5.8661348038  1.2813  0.0533
5.8596038908  1.2793  0.0519
5.8527449374  1.2805  0.0494
5.8462437884  1.2789  0.0481
5.8397570661  1.2776  0.0456
5.8329444704  1.2788  0.0443
5.8264872109  1.2774  0.0418
5.8200442323  1.2777  0.0393
5.8136154875  1.2773  0.0381
5.8068637129  1.2784  0.0369
5.8004640371  1.2775  0.0344
5.7940784518  1.2775  0.032
5.7873719544  1.2793  0.0308
5.7810151463  1.2788  0.0295
5.7746722873  1.2794  0.0272
5.7683433318  1.2797  0.026
5.7616962434  1.2811  0.0248
5.7553956835  1.2814  0.0224
5.7491088881  1.2817  0.0224
5.7425060296  1.2831  0.0201
5.736247347  1.2838  0.019
5.730002292  1.2846  0.0178
5.7234432234  1.2861  0.0178
5.7172260019  1.2862  0.0167
5.711022273  1.287  0.0155
5.7048319927  1.2877  0.0144
5.6983303892  1.2891  0.0144
5.6921675774  1.2893  0.0133
5.6860180815  1.2901  0.0122
5.6795592662  1.2914  0.0122
5.6734369681  1.2919  0.0111
5.6673278549  1.2927  0.0111
5.6612318841  1.2932  0.01
5.6548292242  1.2944  0.01
5.6487600972  1.295  0.0089
5.6427039837  1.2957  0.0089
5.6363431406  1.2966  0.0089999
5.6303136085  1.297  0.0079
5.6242969629  1.2979  0.0079
5.6182931625  1.2982  0.0079
5.6119872047  1.2991  0.0068001
5.6060096423  1.2999  0.0068001
5.6000448004  1.3003  0.0068001
5.593779717  1.3009  0.0069
5.5878408583  1.3013  0.0058
5.5819145967  1.3021  0.0058
5.5760008922  1.3025  0.0058
5.569789462  1.303  0.0058
5.5639014077  1.3035  0.0046999
5.5580257892  1.3042  0.0048
5.5518543193  1.3049  0.0048
5.546004104  1.305  0.0048
5.540166205  1.3056  0.0037
5.5343405833  1.3064  0.0037
5.5282215711  1.3072  0.0038
5.5224210294  1.3076  0.0038
5.5166326474  1.308  0.0038
5.5105527084  1.3085  0.0038
5.5047891666  1.3086  0.0038
5.4990376684  1.309  0.0028
5.4929964296  1.3099  0.0028
5.4872695347  1.3104  0.0028
5.4815545689  1.3109  0.0028
5.4758514949  1.3113  0.0028
5.4698610655  1.3118  0.0028
5.4641822851  1.3122  0.0029
5.4585152838  1.3124  0.0029
5.4525627045  1.3128  0.0029
5.4469197669  1.3128  0.0029
5.4412884971  1.3132  0.0017999
5.4356688591  1.3139  0.0019
5.4297659771  1.3145  0.0019
5.424170102  1.3149  0.0019
5.4185857491  1.3153  0.0019
5.4127198917  1.3158  0.0019
5.4071590786  1.3161  0.0019
5.4016096797  1.3164  0.0019
5.3960716598  1.3167  0.0019
5.39025442  1.3171  0.002
5.3847396478  1.3173  0.002
5.3792361485  1.3175  0.002
5.3734551316  1.3176  0.002
5.3679746632  1.3179  0.00090003
5.3625053625  1.3185  0.001
5.3570471956  1.319  0.001
5.3513137475  1.3195  0.001
5.3458783278  1.3199  0.001
5.3404539386  1.3202  0.001
5.3347559349  1.3206  0.001
5.3293540823  1.321  0.0010999
5.3239631582  1.3213  0.0010999
5.3185831295  1.3216  0.0010999
5.3129316757  1.322  0.0010999
5.307573908  1.3223  0.0010999
5.3022269353  1.3226  0.0010999
5.2966101695  1.3229  0.0010999
5.2912852532  1.3232  0.0010999
5.2859710329  1.3235  0.0010999
5.2803886366  1.3238  0.0012
5.2750962705  1.3241  0.0012
5.2698145025  1.3243  0.0012
5.2645433009  1.3246  0.0012
5.2590060479  1.3249  0.0012
5.2537564359  1.3252  0.0012
5.2485172939  1.3254  0.0012
5.2430136843  1.3257  0.0012
5.2377959355  1.326  0.0012
5.2325885616  1.3262  0.0012
5.2273915316  1.3265  0.0012
5.2219321149  1.3268  0.0012
5.216756221  1.327  0.0013
5.2115905774  1.3272  0.0013
5.2061640983  1.3275  0.0013
5.2010193998  1.3278  0.0013
5.1958848592  1.328  0.0013
5.1907604464  1.3282  0.0013
5.1853772362  1.3285  0.0013
5.1802735184  1.3287  0.0013
5.1751798375  1.329  0.0013
5.1698288787  1.3293  0.0013
5.1647557071  1.3295  0.0013
5.1596924823  1.3297  0.0013
5.1546391753  1.3299  0.0013
5.149330587  1.3302  0.0014
5.1442975462  1.3304  0.0014
5.1392743345  1.3306  0.0014
5.1339973303  1.3309  0.0014
5.1289942042  1.3311  0.0014
5.1240008198  1.3314  0.0014
5.1190171487  1.3316  0.0014
5.1137816415  1.3319  0.0014
5.1088178196  1.3321  0.0014
5.1038636248  1.3323  0.0014
5.0986590527  1.3326  0.0014
5.0937245314  1.3328  0.0014
5.0887995522  1.333  0.0014
5.0836256418  1.3333  0.0014
5.0787201625  1.3335  0.0015
5.0738241413  1.3337  0.0015
5.0689375507  1.334  0.0015
5.0638039295  1.3343  0.0015
5.0589366115  1.3345  0.0015
5.0540786415  1.3347  0.0015
5.0489750581  1.335  0.0015
5.0441361917  1.3352  0.0015
5.0393065914  1.3355  0.0015
5.0344862307  1.3357  0.0015
5.0294221194  1.3361  0.0015
5.0246206411  1.3363  0.0015
5.0198283219  1.3366  0.0015
5.0147936412  1.337  0.0016
5.0100200401  1.3375  0.0016
5.0052555183  1.3375  0.0025001
5.00050005  1.3377  0.0016
4.9955040464  1.3382  0.0025001
4.9907670809  1.3382  0.0025001
4.9860390905  1.3382  0.0025001
4.9810719267  1.3385  0.0025001
4.9763622792  1.3386  0.0025001
4.9716615293  1.3389  0.0025001
4.9669696518  1.339  0.0025001
4.962040391  1.3394  0.0026
4.9573666468  1.3396  0.0026
4.9527016988  1.3399  0.0026
4.9478007026  1.3406  0.0026
4.9431537321  1.3407  0.0035
4.9385154822  1.3406  0.0035
4.9338859286  1.3407  0.0035
4.929022082  1.3409  0.0035
4.9244103019  1.3411  0.0035
4.9198071436  1.3412  0.0035
4.9149710017  1.3416  0.0035
4.9103854653  1.3419  0.0035
4.9058084772  1.3423  0.0035
4.900999804  1.3426  0.0045
4.8964402879  1.3424  0.0045
4.8918892476  1.3425  0.0045
4.8873466595  1.3426  0.0045
4.8825740931  1.343  0.0045
4.8780487805  1.3432  0.0045
4.8735318485  1.3435  0.0045
4.8687862116  1.3439  0.0053999
4.8642864092  1.3437  0.0053999
4.8597949167  1.3437  0.0053999
4.855311711  1.3438  0.0053999
4.8506014746  1.3442  0.0053999
4.8461352072  1.3443  0.0053999
4.841677157  1.3446  0.0053999
4.8369933249  1.345  0.0063
4.8325520707  1.3448  0.0063
4.8281189649  1.3448  0.0063
4.8236939849  1.3448  0.0063
4.8190448653  1.3452  0.0063
4.8146364949  1.3454  0.0063
4.8102361826  1.3457  0.0063
4.8056129559  1.3461  0.0072
4.8012291147  1.3458  0.0072
4.7968532643  1.3459  0.0072
4.7924853829  1.3459  0.0072
4.7878961984  1.3465  0.0072
4.7835446066  1.3463  0.0081
4.7792009176  1.3463  0.0072
4.7746371276  1.3469  0.0081
4.7703095931  1.3467  0.0081
4.7659898961  1.3469  0.0081
4.7616780153  1.3471  0.0081
4.7571476143  1.3475  0.0089999
4.752851711  1.3471  0.0089999
4.7485635595  1.347  0.0089999
4.7440580673  1.3474  0.0089999
4.7397857617  1.3474  0.0089999
4.7355211441  1.3476  0.0089999
4.7310403558  1.3481  0.0099
4.726791454  1.3478  0.0099
4.7225501771  1.3479  0.0099
4.7183165047  1.3479  0.0098
4.7138682002  1.3484  0.0107
4.709650073  1.3479  0.0107
4.705439488  1.3477  0.0107
4.7010154193  1.3482  0.0107
4.6968202527  1.3481  0.0107
4.6926325669  1.3485  0.0107
4.6884523419  1.3483  0.0116
4.6840601433  1.3486  0.0116
4.6798951703  1.3484  0.0116
4.6757375976  1.3484  0.0116
4.6713691783  1.3489  0.0124
4.6672267339  1.3484  0.0124
4.6630916298  1.3484  0.0124
4.6589638464  1.3484  0.0124
4.6546266989  1.3488  0.0133
4.6505138818  1.3483  0.0133
4.6464083264  1.3479  0.0132
4.642094513  1.3484  0.0132
4.6380038032  1.3481  0.0132
4.6339202966  1.3484  0.0132
4.6298439743  1.3481  0.0141
4.6255608493  1.3483  0.0141
4.6214992143  1.3479  0.0141
4.6174447061  1.3475  0.014
4.6131844812  1.3481  0.014
4.6091445428  1.3478  0.014
4.605111674  1.3478  0.014
4.6008741661  1.3483  0.0149
4.5968557507  1.3477  0.0149
4.5928443485  1.3475  0.0149
4.5888399413  1.3472  0.0148
4.5846323125  1.3477  0.0148
4.580642206  1.3474  0.0148
4.5766590389  1.3473  0.0148
4.5724737083  1.3478  0.0157
4.5685047284  1.3471  0.0156
4.5645426328  1.3469  0.0156
4.5605874037  1.3464  0.0156
4.5564314029  1.3469  0.0156
4.5524902121  1.3464  0.0156
4.5485558335  1.346  0.0156
4.5444217223  1.3465  0.0155
4.5405012713  1.3461  0.0155
4.5365875788  1.346  0.0155
4.5326806273  1.3456  0.0155
4.5285753102  1.3461  0.0155
4.5246821411  1.3457  0.0155
4.52079566  1.3454  0.0154
4.5167118338  1.3458  0.0154
4.512839027  1.3454  0.0154
4.508972856  1.3453  0.0154
4.5051133036  1.3449  0.0154
4.5010577486  1.3453  0.0154
4.4972117287  1.3447  0.0154
4.4933722759  1.3445  0.0145
4.4893378227  1.345  0.0153
4.4855117969  1.3445  0.0144
4.481692287  1.3447  0.0144
4.4778792764  1.3445  0.0144
4.4738725841  1.345  0.0144
4.4700728622  1.3447  0.0144
4.4662795891  1.3443  0.0144
4.4622936189  1.3447  0.0144
4.4585135316  1.3442  0.0144
4.4547398432  1.3442  0.0135
4.4509725375  1.3442  0.0135
4.4470138302  1.3448  0.0135
4.4432595752  1.3445  0.0135
4.4395116537  1.3442  0.0134
4.4355732978  1.3447  0.0134
4.4318383265  1.3442  0.0134
4.42810964  1.344  0.0126
4.424191479  1.3447  0.0126
4.4204756432  1.3446  0.0125
4.4167660439  1.3447  0.0125
4.4130626655  1.3445  0.0125
4.4091710758  1.3449  0.0125
4.4054804176  1.3444  0.0125
4.4017959327  1.3443  0.0116
4.3979241798  1.3451  0.0117
4.394252318  1.345  0.0116
4.3905865824  1.3451  0.0116
4.3869269577  1.345  0.0116
4.3830813062  1.3455  0.0116
4.3794341771  1.3453  0.0116
4.3757931125  1.345  0.0116
4.3719669479  1.3452  0.0116
4.3683382841  1.3451  0.0107
4.3647156388  1.3454  0.0107
4.3610989969  1.3454  0.0107
4.3572984749  1.3459  0.0107
4.3536941095  1.3458  0.0107
4.3500957021  1.3457  0.0107
4.3463143255  1.3461  0.0107
4.3427281018  1.3459  0.0107
4.3391477914  1.3457  0.0107
4.3355733796  1.3456  0.0099
4.3318171973  1.3464  0.0099
4.3282548476  1.3464  0.0099
4.3246983523  1.3463  0.0098
4.3209609817  1.3468  0.0098
4.317416458  1.3467  0.0098
4.3138777447  1.3466  0.0098
4.3101590449  1.347  0.0098
4.3066322136  1.3468  0.0098
4.3031111494  1.3467  0.0098
4.299595838  1.3466  0.0089999
4.2959017098  1.3473  0.0089999
4.2923981629  1.3473  0.0089999
4.288900326  1.3473  0.0089999
4.2852245458  1.3478  0.0089999
4.2817383858  1.3477  0.0089999
4.2782578934  1.3478  0.0089999
4.2747830548  1.3477  0.0089999
4.2711314227  1.3481  0.0089999
4.2676681461  1.3479  0.0089
4.2642104814  1.3476  0.0089
4.2605768821  1.348  0.0081
4.2571306939  1.3482  0.0081
4.2536900761  1.3485  0.0081
4.2502550153  1.3485  0.0081
4.2466451503  1.3489  0.0081
4.2432214537  1.3489  0.0081
4.2398032731  1.3488  0.0081
4.2362111328  1.3492  0.0081
4.2328042328  1.349  0.0081
4.2294028083  1.3489  0.0081
4.2260068461  1.3489  0.0073
4.2224380357  1.3495  0.0073
4.2190532445  1.3496  0.0073
4.2156738755  1.3497  0.0073
4.2121224885  1.3501  0.0073
4.2087542088  1.3501  0.0073
4.2053913117  1.3502  0.0073
4.2020337844  1.3501  0.0073
4.1985053321  1.3504  0.0073
4.1951587868  1.3502  0.0073
4.1918175721  1.3502  0.0065
4.188306249  1.3508  0.0065
4.1849759364  1.351  0.0065
4.1816509158  1.3511  0.0065
4.1781565973  1.3515  0.0065
4.1748423997  1.3515  0.0065
4.1715334557  1.3516  0.0065
4.1682297528  1.3516  0.0065
4.1647578193  1.352  0.0065
4.1614648356  1.3519  0.0065
4.1581770552  1.3517  0.0064
4.1547218414  1.3521  0.0057
4.1514447028  1.3523  0.0057
4.1481727299  1.3526  0.0057
4.1449059106  1.3527  0.0057
4.1414727077  1.3532  0.0057
4.1382164287  1.3532  0.0057
4.1349652663  1.3533  0.0057
4.1315485044  1.3537  0.0057
4.1283078066  1.3537  0.0057
4.1250721888  1.3539  0.0057
4.1218416388  1.3539  0.0057
4.118446522  1.3542  0.0057
4.1152263374  1.3542  0.0057
4.1120111847  1.3542  0.0057
4.1086322363  1.3545  0.0057
4.105427375  1.3544  0.0057
4.1022275095  1.3546  0.0049
4.0990326283  1.3547  0.0057
4.0956749672  1.3549  0.0049
4.0924902803  1.3552  0.0049
4.0893105422  1.3553  0.0049
4.0859687832  1.3557  0.0049
4.0827991671  1.3558  0.0049
4.0796344648  1.356  0.0049
4.0764746647  1.3561  0.0049
4.073153843  1.3564  0.0049
4.07000407  1.3565  0.0049
4.0668591647  1.3565  0.0049
4.0635539843  1.3568  0.0049
4.0604190352  1.3567  0.0049
4.0572889195  1.3569  0.0041
4.0539992703  1.3574  0.0049
4.0508790408  1.3572  0.0049
4.0477636106  1.3575  0.0041
4.0446529688  1.3575  0.0049
4.0413837698  1.3577  0.0041
4.0382829221  1.358  0.0041
4.0351868292  1.3582  0.0041
4.0319329086  1.3585  0.0041
4.0288465412  1.3587  0.0041
4.0257648953  1.3589  0.0041
4.0226879601  1.359  0.0041
4.0194541581  1.3593  0.0041
4.0163868584  1.3594  0.0041
4.0133242365  1.3595  0.0041
4.0101054658  1.3598  0.0041
4.0070524122  1.3598  0.0041
4.004004004  1.36  0.0041
4.0009602305  1.36  0.0041
3.9977612537  1.3602  0.0041
3.9947269604  1.3601  0.0041
3.9916972697  1.3603  0.0034
3.9885130823  1.361  0.0034
3.9854928062  1.3609  0.0041
3.9824771008  1.361  0.0034
3.9794659557  1.3613  0.0034
3.9763012446  1.3616  0.0034
3.9732994278  1.3618  0.0034
3.97030214  1.362  0.0034
3.9671519816  1.3623  0.0034
3.9641639578  1.3624  0.0034
3.9611804318  1.3626  0.0034
3.9582013933  1.3627  0.0034
3.9550704003  1.3631  0.0034
3.9521005414  1.3632  0.0034
3.9491351394  1.3633  0.0034
3.9460184674  1.3635  0.0034
3.9430621821  1.3636  0.0034
3.9401103231  1.3636  0.0034
3.937007874  1.3641  0.0027
3.9340650694  1.3644  0.0034
3.9311266609  1.3643  0.0034
3.9281926386  1.3642  0.0034
3.9251089218  1.3645  0.0027
3.922183872  1.3649  0.0027
3.9192631785  1.3651  0.0027
3.91619346  1.3655  0.0027
3.913281678  1.3657  0.0027
3.9103742228  1.3659  0.0027
3.9074710847  1.3661  0.0027
3.9044198032  1.3664  0.0027
3.9015254965  1.3666  0.0027
3.8986354776  1.3668  0.0027
3.8955979743  1.3671  0.0027
3.892716727  1.3672  0.0027
3.8898397386  1.3675  0.0027
3.8869669997  1.3676  0.0027
3.8839476444  1.3679  0.0027
3.8810835985  1.3681  0.0027
3.8782237735  1.3682  0.0027
3.875217981  1.3685  0.0027
3.8723667906  1.3686  0.0027
3.8695197926  1.3688  0.0027
3.8666769778  1.3689  0.0027
3.8636890503  1.369  0.0027
3.8608547933  1.3693  0.002
3.8580246914  1.3696  0.0027
3.8550501157  1.3699  0.002
3.8522285142  1.3702  0.0027
3.8494110401  1.37  0.0027
3.8464497269  1.3703  0.002
3.8436406965  1.3707  0.002
3.8408357659  1.371  0.002
3.8380349261  1.3712  0.002
3.8350910834  1.3716  0.002
3.8322986127  1.3718  0.002
3.8295102056  1.372  0.002
3.8265794207  1.3724  0.002
3.823799327  1.3726  0.002
3.82102327  1.3728  0.002
3.8182512409  1.373  0.002
3.8153376574  1.3733  0.002
3.8125738686  1.3736  0.002
3.8098140811  1.3738  0.002
3.8069133547  1.3741  0.002
3.804161753  1.3743  0.002
3.8014141261  1.3745  0.002
3.7986704653  1.3747  0.002
3.7957866768  1.3751  0.002
3.7930511303  1.3753  0.002
3.7903195239  1.3755  0.002
3.787448396  1.3758  0.002
3.7847248505  1.376  0.002
3.7820052192  1.3763  0.002
3.7792894936  1.3765  0.002
3.7764350453  1.3768  0.002
3.7737273105  1.377  0.002
3.7710234558  1.3772  0.002
3.7681814756  1.3775  0.002
3.7654855594  1.3777  0.002
3.7627934979  1.378  0.002
3.7601052829  1.3782  0.002
3.7572797295  1.3785  0.002
3.7545993842  1.3787  0.002
3.7519228605  1.3789  0.002
3.7491095865  1.3792  0.002
3.7464408812  1.3794  0.002
3.7437759724  1.3797  0.002
3.7411148522  1.3798  0.002
3.738317757  1.38  0.002
3.7356643879  1.3803  0.0013
3.7330147827  1.3809  0.0013
3.7302297822  1.3812  0.002
3.7275878779  1.3815  0.0013
3.7249497132  1.3819  0.002
3.722176729  1.3821  0.002
3.7195462154  1.3822  0.002
3.7169194172  1.3823  0.002
3.7142963266  1.3826  0.0013
3.7115391753  1.3833  0.0013
3.7089236704  1.3836  0.002
3.7063118491  1.3836  0.002
3.7035665346  1.3837  0.002
3.7009622502  1.3839  0.0013
3.6983616258  1.3844  0.0013
3.6957646537  1.3848  0.0013
3.6930349361  1.3853  0.0013
3.6904454368  1.3856  0.0013
3.6878595663  1.386  0.0013
3.6851415094  1.3866  0.0013
3.6825630639  1.3867  0.002
3.679988224  1.3869  0.0013
3.6774169823  1.3875  0.0013
3.674714291  1.388  0.002
3.6721504113  1.3881  0.002
3.6695901068  1.3882  0.002
3.6668989036  1.3886  0.002
3.6643459143  1.3888  0.002
3.6617964774  1.3891  0.002
3.6592505855  1.3894  0.002
3.656574521  1.3898  0.002
3.6540358826  1.39  0.002
3.6515007668  1.3903  0.002
3.6488360213  1.3907  0.002
3.646308113  1.391  0.002
3.643783705  1.3913  0.002
3.6411302068  1.3917  0.002
3.6386129607  1.3919  0.002
3.6360991928  1.3923  0.002
3.6335888958  1.3926  0.002
3.6309502197  1.393  0.002
3.6284470247  1.3933  0.002
3.6259472787  1.3936  0.002
3.6233196855  1.3941  0.0019
3.6208269969  1.3944  0.0019
3.6183377356  1.3947  0.0019
3.6158518947  1.395  0.0019
3.6132389074  1.3955  0.0019
3.610760065  1.3958  0.0019
3.6082846215  1.3962  0.0019
3.6056825557  1.3966  0.0019
3.6032140669  1.397  0.0019
3.6007489558  1.3974  0.0019
3.5982872153  1.3977  0.0019
3.5956995433  1.3982  0.0019
3.5932447  1.3986  0.0019
3.5907932062  1.399  0.0019
3.5882162977  1.3996  0.0019
3.5857716581  1.4001  0.0019
3.5833303472  1.4005  0.0025001
3.5808923584  1.4006  0.0025001
3.5783296357  1.401  0.0025001
3.5758984445  1.4012  0.0025001
3.5734705546  1.4017  0.0019
3.5709184402  1.4024  0.0025001
3.5684973058  1.4026  0.0025001
3.5660794523  1.4029  0.0025001
3.563664873  1.4033  0.0025001
3.5611267405  1.4038  0.0025001
3.5587188612  1.4041  0.0025001
3.5563142359  1.4045  0.0025001
3.5537865596  1.405  0.0025001
3.5513885929  1.4054  0.0025001
3.5489938602  1.4059  0.0024
3.5466023549  1.4063  0.0024
3.5440884604  1.4068  0.0024
3.5417035594  1.4073  0.0024
3.5393218659  1.4078  0.0024
3.5368182783  1.4085  0.0024
3.5344431485  1.4089  0.003
3.5320712066  1.4091  0.003
3.5295778625  1.4095  0.003
3.527212444  1.4098  0.003
3.5248501939  1.4104  0.0024
3.5224911057  1.4109  0.003
3.520011264  1.4114  0.003
3.5176586464  1.4118  0.003
3.5153091714  1.4122  0.003
3.5128394281  1.4128  0.0029
3.5104963842  1.4132  0.0029
3.5081564638  1.4137  0.0029
3.5058196606  1.4141  0.0029
3.5033632287  1.4147  0.0029
3.5010328047  1.4152  0.0029
3.498705479  1.4156  0.0029
3.4962590029  1.4163  0.0029
3.4939380175  1.4168  0.0029
3.4916201117  1.4173  0.0028
3.4893052793  1.4178  0.0028
3.4868719272  1.4185  0.0028
3.4845633842  1.419  0.0028
3.482257896  1.4195  0.0028
3.4798343599  1.4203  0.0028
3.4775351231  1.4208  0.0028
3.4752389227  1.4214  0.0027
3.4729457526  1.422  0.0027
3.4705351565  1.4227  0.0027
3.4682481878  1.4233  0.0027
3.4659642312  1.4239  0.0027
3.4635633139  1.4248  0.0026
3.4612855214  1.4254  0.0026
3.4590107229  1.4262  0.0026
3.4567389125  1.427  0.0026
3.4543507548  1.4278  0.0032001
3.4520850594  1.4282  0.0032001
3.4498223341  1.4288  0.0032001
3.4474437205  1.4296  0.0031
3.4451870737  1.4302  0.0031
3.4429333792  1.4309  0.0031
3.4405642525  1.4318  0.0031
3.4383166002  1.4326  0.003
3.4360718826  1.4335  0.003
3.4338300941  1.4342  0.0036
3.4314734747  1.4349  0.0036
3.4292376805  1.4356  0.0036
3.4270047978  1.4362  0.0035
3.4246575342  1.4372  0.0035
3.4224306102  1.438  0.0035
3.4202065805  1.4389  0.0034
3.4179854394  1.4398  0.0034
3.4156505106  1.4409  0.0039999
3.4134352813  1.4415  0.0039999
3.4112229234  1.4423  0.0039001
3.4088972217  1.4434  0.0039001
3.4066907406  1.4444  0.0038
3.404487114  1.4454  0.0044
3.4022863364  1.4461  0.0044
3.3999728002  1.4474  0.0043
3.3977778533  1.4483  0.0049
3.3955857385  1.449  0.0049
3.393281303  1.4503  0.0048
3.3910949846  1.4512  0.0053999
3.3889114816  1.452  0.0053999
3.3867307888  1.4529  0.0053
3.3844383525  1.4544  0.0053
3.3822634107  1.4555  0.0058
3.3800912625  1.4564  0.0058
3.3778078027  1.4578  0.0063
3.3756413719  1.4588  0.0063
3.3734777182  1.4598  0.0068001
3.3712031824  1.4612  0.0068001
3.3690452126  1.4623  0.0073
3.3668900037  1.4635  0.0073
3.3647375505  1.4646  0.0078
3.3624747814  1.466  0.0084
3.360327968  1.467  0.0082999
3.3581838942  1.4682  0.0089
3.3559299282  1.4696  0.0094
3.3537914612  1.4707  0.0093
3.3516557179  1.472  0.0099
3.349522693  1.473  0.0104
3.3472803347  1.4747  0.0103
3.3451528735  1.476  0.0109
3.3430281149  1.4771  0.0114
3.3407944409  1.4789  0.0119
3.3386752137  1.4798  0.0125
3.3365586734  1.4812  0.0124
3.3344448149  1.4825  0.0129
3.3322225925  1.4846  0.0134
3.3301142229  1.4858  0.0139
3.3280085197  1.4871  0.0144
3.325794865  1.4893  0.0149
3.3236946189  1.4907  0.0154
3.3215970238  1.4923  0.0165
3.3195020747  1.4933  0.0171
3.317299718  1.4956  0.0175
3.3152101843  1.497  0.018
3.3131232813  1.4983  0.0192
3.3109293779  1.5008  0.0196
3.3088478592  1.5021  0.0208
3.3067689561  1.5038  0.0213
3.3046926636  1.505  0.0224
3.3025099075  1.5078  0.0228
3.3004389584  1.5093  0.0239
3.2983706049  1.5106  0.0251
3.2961961896  1.5135  0.0261
3.2941331489  1.5148  0.0272
3.292072689  1.516  0.0284
3.2899065667  1.519  0.0294
3.2878513891  1.5204  0.0305
3.2857987777  1.5225  0.0316
3.2837487275  1.5238  0.0334
3.2815935418  1.527  0.0343
3.2795487341  1.5284  0.0361
3.2775064731  1.5296  0.0373
3.2753594707  1.5332  0.0388
3.2733224223  1.5345  0.0406
3.271287906  1.5365  0.0424
3.2692559174  1.5375  0.0442
3.2671197073  1.5412  0.0458
3.2650928919  1.5423  0.0476
3.2630685897  1.5434  0.0494
3.2609404552  1.5474  0.0517
3.2589212971  1.5482  0.0535
3.2569046378  1.5505  0.0553
3.2548904729  1.5514  0.0578
3.252772989  1.5557  0.06
3.2507639295  1.5566  0.0626
3.2487573503  1.5571  0.0652
3.2466478361  1.5615  0.0674
3.2446463335  1.5621  0.0701
3.2426472973  1.5643  0.0725
3.2406507227  1.5644  0.0759
3.2385517197  1.5691  0.0782
3.2365601838  1.5693  0.0816
3.2345710959  1.569  0.0844
3.2324799586  1.5741  0.0866
3.2304958811  1.5742  0.0901
3.2285142377  1.5759  0.0934
3.226535024  1.5753  0.0963
3.2244542611  1.5806  0.0993
3.2224800206  1.5804  0.1029
3.2205081962  1.5795  0.1066
3.2184351968  1.5849  0.1096
3.2164683178  1.5842  0.1133
3.2145038413  1.5829  0.1172
3.2124385621  1.5884  0.1202
3.2104790035  1.5872  0.1241
3.208521834  1.5885  0.1277
3.2065670493  1.5865  0.1317
3.2045119528  1.5924  0.1348
3.2025620496  1.5908  0.1388
3.200614518  1.5886  0.1429
3.198567042  1.5948  0.1461
3.1966243647  1.5929  0.1502
3.1946840457  1.5939  0.1548
3.1927460809  1.5906  0.1591
3.1907086564  1.5969  0.1624
3.1887755102  1.5943  0.1667
3.1868447051  1.591  0.1711
3.184814803  1.5975  0.1744
3.1828887899  1.5944  0.1789
3.1809651048  1.5949  0.183
3.1790437436  1.5908  0.1876
3.1770237641  1.5977  0.191
3.1751071599  1.5942  0.1956
3.1731928667  1.5897  0.2004
3.1711803133  1.5968  0.2038
3.1692707508  1.5922  0.2087
3.1673634866  1.5923  0.2121
3.1654585167  1.5873  0.2171
3.1634557591  1.5949  0.2206
3.1615554853  1.5903  0.2256
3.1596574931  1.5844  0.2307
3.157662067  1.5921  0.2334
3.1557687453  1.5869  0.2386
3.1538776926  1.5862  0.2432
3.151988905  1.5796  0.2476
3.15000315  1.5876  0.2514
3.1481189989  1.5816  0.2557
3.1462371004  1.5751  0.2602
3.1442585838  1.5834  0.264
3.1423812965  1.5773  0.2685
3.1405062496  1.5699  0.2742
3.1385349319  1.578  0.2771
3.136664471  1.5709  0.2818
3.1347962382  1.5697  0.2858
3.1329302296  1.5615  0.2906
3.1309684085  1.5702  0.2936
3.1291069529  1.5629  0.2984
3.1272477093  1.5543  0.3034
3.1252929962  1.563  0.3064
3.1234382809  1.5547  0.3103
3.1215857656  1.5533  0.3146
3.1197354464  1.5437  0.3198
3.1177901104  1.5529  0.3218
3.1159442869  1.5447  0.3269
3.1141006477  1.5348  0.3322
3.1121623304  1.5437  0.3343
3.1103231626  1.5342  0.3385
3.1084861672  1.5323  0.3418
3.1066513405  1.5214  0.3473
3.1047222826  1.5309  0.3483
3.1028918952  1.5213  0.3537
3.1010636648  1.5104  0.357
3.0991415378  1.5202  0.3591
3.0973177229  1.5096  0.3636
3.0954960532  1.5071  0.366
3.0936765252  1.4958  0.3705
3.0917635419  1.5054  0.3727
3.0899483979  1.4948  0.376
3.0881353839  1.4834  0.3794
3.0862292451  1.4935  0.3817
3.0844205916  1.4819  0.3851
3.0826140567  1.4789  0.3876
3.0808096368  1.4665  0.3911
3.0789125281  1.4769  0.3922
3.0771124377  1.4657  0.3956
3.0753144509  1.4533  0.3991
3.0734241018  1.4635  0.4002
3.0716304214  1.452  0.4025
3.0698388335  1.4394  0.406
3.0679552079  1.45  0.4059
3.0661679034  1.4379  0.4094
3.0643826801  1.4347  0.4108
3.0625995345  1.4214  0.4144
3.0607247796  1.4319  0.4143
3.0589458872  1.4202  0.4165
3.0571690614  1.4071  0.4202
