hudgins1993
140
pe
wavel  n  k
3.1329302296  1.6084  0.45487
3.1309684085  1.6203  0.45707
3.1291069529  1.6076  0.46553
3.1272477093  1.5926  0.47153
3.1252929962  1.6052  0.47516
3.1234382809  1.591  0.48256
3.1215857656  1.5866  0.48865
3.1197354464  1.57  0.49502
3.1177901104  1.5829  0.49733
3.1159442869  1.5686  0.50493
3.1141006477  1.5518  0.51143
3.1121623304  1.5645  0.51385
3.1103231626  1.5487  0.52029
3.1084861672  1.5441  0.5252
3.1066513405  1.5262  0.53199
3.1047222826  1.5391  0.53451
3.1028918952  1.5227  0.54117
3.1010636648  1.5043  0.54656
3.0991415378  1.517  0.54918
3.0973177229  1.499  0.55457
3.0954960532  1.4931  0.55827
3.0936765252  1.4735  0.56391
3.0917635419  1.4865  0.56497
3.0899483979  1.4689  0.57038
3.0881353839  1.4485  0.57619
3.0862292451  1.461  0.5757
3.0844205916  1.4422  0.57966
3.0826140567  1.4355  0.58359
3.0808096368  1.4137  0.58799
3.0789125281  1.4266  0.58576
3.0771124377  1.4084  0.58967
3.0753144509  1.3876  0.59394
3.0734241018  1.4002  0.59345
3.0716304214  1.3806  0.59587
3.0698388335  1.3592  0.59852
3.0679552079  1.3722  0.59627
3.0661679034  1.3519  0.59878
3.0643826801  1.3446  0.59943
3.0625995345  1.3221  0.60225
3.0607247796  1.3344  0.59836
3.0589458872  1.3147  0.59906
3.0571690614  1.2934  0.59996
3.0553009471  1.3062  0.59601
3.053528352  1.2857  0.59679
3.0517578125  1.278  0.59577
3.049989325  1.2559  0.59505
3.0481299723  1.2689  0.58942
3.0463656857  1.2494  0.59004
3.0446034404  1.2283  0.58747
3.0427506466  1.2413  0.58189
3.04099258  1.2213  0.58086
3.0392365438  1.2144  0.57638
3.0374825345  1.1945  0.57366
3.0356383948  1.2075  0.5682
3.0338885349  1.1892  0.56527
3.0321406913  1.1697  0.56249
3.0303030303  1.1827  0.55389
3.0285593143  1.1651  0.55087
3.026817604  1.1595  0.54636
3.0250778958  1.141  0.54183
3.0232487831  1.1547  0.53342
3.0215131738  1.1392  0.53017
3.0197795561  1.1224  0.52547
3.0179568432  1.1364  0.51726
3.0162273029  1.1215  0.51393
3.0144997438  1.1058  0.50915
3.0126833971  1.1191  0.50123
3.010959894  1.1044  0.49638
3.0092383618  1.1013  0.49034
3.007518797  1.0869  0.48546
3.0057108506  1.1008  0.47781
3.0039953138  1.0885  0.47278
3.0022817341  1.0755  0.46926
3.0004800768  1.0884  0.46194
2.9987705041  1.0763  0.45549
2.9970628784  1.0752  0.45098
2.9953571963  1.0628  0.44742
2.9935638377  1.0762  0.44037
2.991862135  1.0651  0.43673
2.9901623658  1.0537  0.43169
2.9883752204  1.0667  0.42627
2.9866794098  1.0554  0.42128
2.9849855228  1.0544  0.41558
2.9832935561  1.044  0.41188
2.9815146094  1.0567  0.40673
2.9798265741  1.0472  0.40167
2.9781404491  1.0372  0.39929
2.9763676409  1.0494  0.39302
2.974685427  1.0395  0.38931
2.9730051136  1.0386  0.38515
2.9713266974  1.0285  0.38144
2.9695619896  1.0403  0.37673
2.9678874577  1.0309  0.37301
2.9662148133  1.0212  0.36928
2.9644561705  1.0322  0.36348
2.9627873904  1.0239  0.3572
2.961120488  1.0238  0.35568
2.9594554602  1.0142  0.35196
2.9577048211  1.0247  0.34765
2.9560436312  1.0167  0.34143
2.9543843063  1.0089  0.34012
2.9526396599  1.0188  0.33597
2.9509841532  1.0093  0.33224
2.949330502  1.008  0.32716
2.947678703  0.99945  0.3234
2.9459419649  1.0094  0.31825
2.9442939583  1.0015  0.3145
2.9426477945  0.99335  0.31073
2.9409169779  1.0024  0.30576
2.939274587  0.99455  0.30084
2.9376340296  0.98729  0.2959
2.9359091043  0.99673  0.29112
2.9342723005  0.98893  0.28737
2.9326373207  0.98745  0.28256
2.931004162  0.98038  0.27653
2.9292870115  0.98931  0.272
2.9276575812  0.98241  0.26715
2.9260299625  0.9764  0.26121
2.9243186338  0.98511  0.25687
2.9226947245  0.97846  0.25206
2.9210726179  0.97811  0.24642
2.9194523107  0.97248  0.24167
2.9177486651  0.9805  0.23649
2.9161320425  0.97487  0.23179
2.9145172102  0.96981  0.22605
2.9128193178  0.9774  0.22108
2.9112081514  0.97216  0.21541
2.9095987663  0.97218  0.2101
2.9079911597  0.96817  0.20353
2.9063008603  0.97594  0.19889
2.9046968949  0.972  0.19344
2.9030946989  0.96867  0.18805
2.9014100853  0.97585  0.18261
2.8998115123  0.97233  0.1773
2.8982146997  0.97325  0.17146
2.8966196449  0.97108  0.16538
2.8949425354  0.97853  0.16034
2.8933510792  0.97647  0.15534
2.8917613719  0.97524  0.14952
2.8900898818  0.98226  0.14561
2.8885037551  0.98077  0.13989
2.8869193683  0.98007  0.13521
2.8852534695  0.98686  0.13059
2.8836726455  0.98585  0.12597
2.8820935528  0.98821  0.12095
2.8805161885  0.98831  0.11656
2.8788576693  0.99479  0.11306
2.8772838441  0.99444  0.1087
2.8757117387  0.99465  0.10446
2.8740587458  1.0009  0.10027
2.8724901617  1.0013  0.096155
2.8709232889  1.0041  0.09243
2.8693581246  1.0052  0.088496
2.8677124258  1.0111  0.086107
2.8661507595  1.0118  0.082197
2.8645907932  1.013  0.079177
2.8629505568  1.0185  0.076078
2.8613940712  1.0194  0.073083
2.859839277  1.0224  0.069677
2.8582861716  1.0238  0.067564
2.8566531452  1.0289  0.064557
2.8551034975  1.0304  0.061776
2.8535555302  1.032  0.059762
2.8519279033  1.0367  0.057528
2.8503833766  1.0381  0.0548
2.8488405219  1.0408  0.05302
2.8472993366  1.0424  0.050373
2.8456788367  1.0469  0.048911
2.8441410694  1.0484  0.046297
2.8426049632  1.0504  0.044472
2.8409898008  1.0547  0.043031
2.8394570958  1.0563  0.04118
2.8379260436  1.0587  0.04015
2.8363966417  1.06  0.038283
2.8347885248  1.064  0.036174
2.8332625018  1.0657  0.035069
2.8317381209  1.0675  0.033314
2.8301352805  1.0711  0.03252
2.8286142619  1.0727  0.03075
2.8270948773  1.0751  0.02978
2.8255771241  1.0766  0.02868
2.8239812488  1.0799  0.027215
2.822466836  1.0815  0.026155
2.8209540467  1.0832  0.025103
2.8193633877  1.0863  0.024267
2.8178539225  1.0877  0.023193
2.8163460726  1.0893  0.022143
2.8147606046  1.0921  0.02129
2.8132560626  1.0936  0.02023
2.8117531281  1.0955  0.019259
2.8102517986  1.0971  0.018238
2.8086731828  1.0999  0.017399
2.8071751397  1.1014  0.01698
2.8056786937  1.1028  0.015945
2.80410521  1.1054  0.015085
2.8026120344  1.1068  0.014665
2.8011204482  1.1085  0.013683
2.7996304488  1.1101  0.012699
2.7980637399  1.1124  0.012421
2.7965769898  1.1139  0.011423
2.7950918188  1.1155  0.011043
2.7935301841  1.1175  0.010722
2.7920482466  1.1189  0.0097189
2.7905678806  1.1206  0.0093557
2.7890890835  1.1222  0.0083953
2.7875341473  1.1242  0.0086715
2.786058563  1.1253  0.0082214
2.78458454  1.1266  0.0072308
2.783034621  1.1286  0.0069102
2.7815637952  1.1299  0.006501
2.7800945232  1.1313  0.0061075
2.7786268026  1.1325  0.0056845
2.7770835069  1.1342  0.0047624
2.775618963  1.1357  0.0043843
2.774155963  1.1372  0.0039995
2.7726176283  1.1389  0.0036519
2.7711577897  1.1403  0.0032704
2.7696994876  1.1416  0.0034328
2.76816609  1.1429  0.0030378
2.766710934  1.1441  0.0026224
2.7652573072  1.1454  0.0022252
2.763805207  1.1468  0.0018335
2.7622783272  1.148  0.0019943
2.7608293531  1.1492  0.0010284
2.7593818985  1.1506  0.0011951
2.7578599007  1.1518  0.00079447
2.7564155572  1.1531  0.00039977
2.7549727258  1.1543  0.00054401
2.753531404  1.1553  0.00011963
2.7520158516  1.1566  0.0
2.7505776213  1.1579  0.0
2.7491408935  1.1591  0.0
2.747630169  1.1603  0.0
2.7461965178  1.1615  0.0
2.744764362  1.1625  0.0
2.7433336991  1.1636  0.0
2.7418293485  1.1647  0.0
2.7404017429  1.1658  0.0
2.7389756231  1.1668  0.0
2.7374760471  1.168  0.0
2.73605297  1.1692  0.0
2.7346313717  1.1702  0.0
2.7332112499  1.1711  0.0
2.7317179774  1.1719  0.0
2.7303008792  1.1731  0.0
2.7288852504  1.1743  0.0
2.7273966998  1.1753  0.0
2.7259840803  1.1762  0.0
2.7245729232  1.177  0.0
2.7231632264  1.1778  0.0
2.7216809101  1.1787  0.0
2.7202742036  1.1795  0.0
2.7188689505  1.1801  0.0
2.7173913043  1.1808  0.0
2.7159890274  1.1815  0.0
2.714588197  1.1824  0.0
2.7131888108  1.1834  0.0
2.7117173306  1.1843  0.0
2.710320902  1.1852  0.0
2.7089259109  1.1858  0.0
2.7074590497  1.1867  0.0
2.7060670022  1.1877  0.0
2.7046763855  1.1886  0.0
2.7032141216  1.1893  0.0
2.7018264347  1.19  0.0
2.7004401717  1.1907  0.0
2.6990553306  1.1917  0.0
2.6975991368  1.1924  0.0
2.6962172073  1.1932  0.0
2.6948366929  1.1939  0.0
2.6933850463  1.1944  0.0
2.6920074299  1.1951  0.0
2.6906312221  1.196  0.0
2.6892564206  1.1968  0.0
2.6878107781  1.1973  0.0
2.6864388567  1.198  0.0
2.685068335  1.1987  0.0
2.6836271905  1.1991  0.0
2.6822595354  1.1998  0.0
2.6808932736  1.2006  0.0
2.679528403  1.2013  0.0
2.6780931976  1.2018  0.0
2.6767311759  1.2025  0.0
2.6753705388  1.2031  0.0
2.6739397829  1.2035  0.0
2.6725819815  1.2042  0.0
2.6712255583  1.2051  0.0
2.6698705113  1.2055  0.0
2.6684456304  1.2057  0.0
2.6670934016  1.2065  0.0
2.6657425426  1.2072  0.0
2.6643220633  1.2074  0.0
2.6629740094  1.2079  0.0
2.6616273189  1.2088  0.0
2.6602112208  1.2094  0.0
2.6588673225  1.2099  0.0
2.6575247814  1.2103  0.0
2.6561835954  1.211  0.0
2.6547732824  1.2114  0.0
2.6534348714  1.212  0.0
2.6520978094  1.2125  0.0
2.6506918306  1.2128  0.0
2.6493575308  1.2134  0.0
2.6480245737  1.2141  0.0
2.6466929572  1.2148  0.0
2.6452927016  1.215  0.0
2.6439638306  1.2154  0.0
2.642636294  1.2161  0.0
2.6412403265  1.2165  0.0
2.6399155227  1.217  0.0
2.6385920473  1.2175  0.0
2.6372698982  1.218  0.0
2.635879593  1.2182  0.0
2.6345601602  1.2188  0.0
2.6332420476  1.2194  0.0
2.6318559848  1.2197  0.0
2.6305405761  1.2202  0.0
2.6292264816  1.2206  0.0
2.6279136993  1.2212  0.0
2.6265332388  1.2216  0.0
2.625223144  1.2221  0.0
2.6239143554  1.2226  0.0
2.6225380924  1.223  0.0
2.621231979  1.2236  0.0
2.619927166  1.2238  0.0
2.6186236514  1.2242  0.0
2.6172529313  1.2246  0.0
2.6159520758  1.2249  0.0
2.6146525127  1.2251  0.0
2.6132859457  1.2256  0.0
2.6119890296  1.2262  0.0
2.6106934002  1.2267  0.0
2.6093309675  1.227  0.0
2.608037973  1.2275  0.0
2.6067462593  1.2279  0.0
2.6054558245  1.2282  0.0
2.6040988516  1.2284  0.0
2.6028110359  1.2287  0.0
2.6015244934  1.2291  0.0
2.6001716113  1.2295  0.0
2.5988876761  1.2301  0.0
2.5976050082  1.2305  0.0
2.5963236058  1.2311  0.0
2.5949761262  1.2314  0.0
2.5936973155  1.2313  0.0
2.5924197646  1.2315  0.0
2.5910763331  1.232  0.0
2.5898013622  1.2325  0.0
2.5885276455  1.2329  0.0
2.587255181  1.2333  0.0
2.5859170955  1.2336  0.0
2.5846471957  1.2341  0.0
2.5833785425  1.2343  0.0
2.5820444628  1.2344  0.0
2.5807783628  1.2349  0.0
2.5795135038  1.2352  0.0
2.578249884  1.2356  0.0
2.5769210947  1.2358  0.0
2.5756600129  1.2362  0.0
2.5744001648  1.2366  0.0
2.5730753396  1.2368  0.0
2.5718180182  1.2372  0.0
2.5705619248  1.2375  0.0
2.5693070579  1.2379  0.0
2.5679874682  1.2381  0.0
2.5667351129  1.2384  0.0
2.5654839786  1.2388  0.0
2.564168312  1.239  0.0
2.5629196781  1.2393  0.0
2.5616722597  1.2397  0.0
2.5603604988  1.2399  0.0
2.5591155697  1.2402  0.0
2.5578718506  1.2405  0.0
2.5566293399  1.2408  0.0
2.5553227373  1.241  0.0
2.5540827012  1.2413  0.0
2.5528438681  1.2417  0.0
2.5515411308  1.2418  0.0
2.5503047614  1.2422  0.0
2.5490695896  1.2424  0.0
2.5478356136  1.2427  0.0
2.5465379816  1.2429  0.0
2.5453064549  1.2432  0.0
2.5440761188  1.2435  0.0
2.5427823124  1.2436  0.0
2.5415544147  1.2439  0.0
2.5403277023  1.2443  0.0
2.5391021735  1.2447  0.0
2.53781342  1.2447  0.0
2.5365903153  1.2449  0.0
2.535368389  1.2452  0.0
2.534083422  1.2456  0.0
2.5328639092  1.2459  0.0
2.5316455696  1.2461  0.0
2.5304284015  1.2466  0.0
2.5291484357  1.2467  0.0
2.527933667  1.2469  0.0
2.5267200647  1.2473  0.0
2.5254438468  1.2475  0.0
2.5242326333  1.2479  0.0
2.5230225811  1.2482  0.0
2.5218136884  1.2486  0.0
2.5205424207  1.2488  0.0
2.5193359031  1.2491  0.0
2.5181305399  1.2493  0.0
2.516862982  1.2495  0.0
2.5156599834  1.2498  0.0
2.5144581343  1.25  0.0
2.5131942699  1.2501  0.0
2.5119947751  1.2506  0.0
2.5107964246  1.2509  0.0
2.509599217  1.2513  0.0
2.5083402313  1.2516  0.0
2.5071453643  1.2521  0.0
2.5059516351  1.2525  0.0
2.5046963056  1.2526  0.0
2.5035049069  1.2531  0.0
2.502314641  1.2539  0.0
2.5011255065  1.2542  0.0
