hudgins1993
100
pe
wavel  n  k
3.1252929962  1.6258  0.4115
3.1234382809  1.614  0.41799
3.1215857656  1.6112  0.42331
3.1197354464  1.5978  0.43009
3.1177901104  1.6095  0.43353
3.1159442869  1.5977  0.44019
3.1141006477  1.5839  0.44715
3.1121623304  1.5954  0.45076
3.1103231626  1.5821  0.45637
3.1084861672  1.5786  0.46208
3.1066513405  1.5635  0.46798
3.1047222826  1.5757  0.47167
3.1028918952  1.562  0.47746
3.1010636648  1.5467  0.48348
3.0991415378  1.5592  0.48581
3.0973177229  1.5449  0.49176
3.0954960532  1.5405  0.4979
3.0936765252  1.5236  0.50279
3.0917635419  1.5365  0.50517
3.0899483979  1.5218  0.5113
3.0881353839  1.5047  0.5178
3.0862292451  1.5173  0.51878
3.0844205916  1.5011  0.52521
3.0826140567  1.4961  0.52863
3.0808096368  1.4779  0.5354
3.0789125281  1.4903  0.53647
3.0771124377  1.4738  0.54149
3.0753144509  1.4554  0.5468
3.0734241018  1.4682  0.54786
3.0716304214  1.4509  0.55306
3.0698388335  1.4317  0.55691
3.0679552079  1.4445  0.55801
3.0661679034  1.4261  0.56179
3.0643826801  1.4197  0.56554
3.0625995345  1.3989  0.56966
3.0607247796  1.4112  0.56923
3.0589458872  1.3924  0.5731
3.0571690614  1.3719  0.57553
3.0553009471  1.3842  0.57511
3.053528352  1.3641  0.5775
3.0517578125  1.3569  0.57811
3.049989325  1.3356  0.58064
3.0481299723  1.3476  0.57862
3.0463656857  1.3285  0.57919
3.0446034404  1.3076  0.58165
3.0427506466  1.3194  0.57798
3.04099258  1.2992  0.57868
3.0392365438  1.2916  0.57766
3.0374825345  1.2704  0.5768
3.0356383948  1.2827  0.57311
3.0338885349  1.2637  0.57196
3.0321406913  1.2435  0.57095
3.0303030303  1.2559  0.56563
3.0285593143  1.2367  0.56449
3.026817604  1.2298  0.56174
3.0250778958  1.2096  0.55907
3.0232487831  1.2226  0.55218
3.0215131738  1.2054  0.55076
3.0197795561  1.1865  0.54791
3.0179568432  1.1993  0.54117
3.0162273029  1.1825  0.5381
3.0144997438  1.1646  0.53513
3.0126833971  1.1774  0.52697
3.010959894  1.1609  0.52386
3.0092383618  1.1566  0.51781
3.007518797  1.1404  0.51464
3.0057108506  1.1534  0.50825
3.0039953138  1.1387  0.50343
3.0022817341  1.1236  0.50016
3.0004800768  1.1366  0.49245
2.9987705041  1.1226  0.48758
2.9970628784  1.1199  0.48308
2.9953571963  1.1054  0.47974
2.9935638377  1.1188  0.47228
2.991862135  1.1063  0.46877
2.9901623658  1.0928  0.46532
2.9883752204  1.1059  0.45809
2.9866794098  1.0931  0.45461
2.9849855228  1.0909  0.44882
2.9832935561  1.0786  0.44528
2.9815146094  1.0914  0.43974
2.9798265741  1.0801  0.43476
2.9781404491  1.0689  0.43113
2.9763676409  1.0818  0.42576
2.974685427  1.0704  0.42218
2.9730051136  1.0687  0.41792
2.9713266974  1.0571  0.41432
2.9695619896  1.0694  0.4092
2.9678874577  1.0589  0.40556
2.9662148133  1.0481  0.40191
2.9644561705  1.0595  0.39699
2.9627873904  1.0495  0.3907
2.961120488  1.0487  0.38915
2.9594554602  1.0375  0.38552
2.9577048211  1.0483  0.38082
2.9560436312  1.0391  0.37454
2.9543843063  1.0299  0.37338
2.9526396599  1.0403  0.36884
2.9509841532  1.0297  0.36518
2.949330502  1.0279  0.35993
2.947678703  1.0183  0.35622
2.9459419649  1.0287  0.35188
2.9442939583  1.0189  0.34818
2.9426477945  1.0094  0.34321
2.9409169779  1.0197  0.33781
2.939274587  1.0108  0.33408
2.9376340296  1.0019  0.32911
2.9359091043  1.0118  0.3239
2.9342723005  1.0028  0.32016
2.9326373207  1.001  0.31517
2.931004162  0.9923  0.31022
2.9292870115  1.0018  0.3041
2.9276575812  0.9939  0.30035
2.9260299625  0.9863  0.29426
2.9243186338  0.9956  0.28952
2.9226947245  0.9878  0.28463
2.9210726179  0.9868  0.27985
2.9194523107  0.9793  0.27496
2.9177486651  0.9875  0.26933
2.9161320425  0.9808  0.26339
2.9145172102  0.9746  0.25857
2.9128193178  0.9822  0.25315
2.9112081514  0.9759  0.24621
2.9095987663  0.9756  0.24169
2.9079911597  0.9701  0.23483
2.9063008603  0.9783  0.22977
2.9046968949  0.9731  0.22407
2.9030946989  0.9684  0.21841
2.9014100853  0.976  0.21253
2.8998115123  0.9712  0.20694
2.8982146997  0.9715  0.20074
2.8966196449  0.9681  0.1943
2.8949425354  0.9758  0.18882
2.8933510792  0.9728  0.18255
2.8917613719  0.9705  0.17734
2.8900898818  0.9779  0.17212
2.8885037551  0.9752  0.16697
2.8869193683  0.9732  0.16097
2.8852534695  0.9803  0.15599
2.8836726455  0.9784  0.15013
2.8820935528  0.9805  0.14478
2.8805161885  0.9795  0.14003
2.8788576693  0.9863  0.13535
2.8772838441  0.9855  0.12985
2.8757117387  0.9853  0.12534
2.8740587458  0.992  0.12089
2.8724901617  0.9914  0.11644
2.8709232889  0.9939  0.11159
2.8693581246  0.9942  0.10734
2.8677124258  1.0007  0.10316
2.8661507595  1.0011  0.099034
2.8645907932  1.0021  0.095013
2.8629505568  1.0082  0.091788
2.8613940712  1.0088  0.087809
2.859839277  1.0118  0.084232
2.8582861716  1.0129  0.081196
2.8566531452  1.0186  0.078097
2.8551034975  1.0194  0.075089
2.8535555302  1.0207  0.07142
2.8519279033  1.0265  0.06847
2.8503833766  1.0277  0.066347
2.8488405219  1.0304  0.063014
2.8472993366  1.0323  0.060312
2.8456788367  1.0373  0.058845
2.8441410694  1.0385  0.056086
2.8426049632  1.0403  0.053449
2.8409898008  1.045  0.05199
2.8394570958  1.0463  0.049332
2.8379260436  1.049  0.047599
2.8363966417  1.0507  0.045046
2.8347885248  1.0552  0.04363
2.8332625018  1.0567  0.041774
2.8317381209  1.0585  0.039966
2.8301352805  1.0625  0.038521
2.8286142619  1.0641  0.036709
2.8270948773  1.0667  0.035076
2.8255771241  1.0684  0.033976
2.8239812488  1.0719  0.032504
2.822466836  1.0735  0.030764
2.8209540467  1.0753  0.029701
2.8193633877  1.0787  0.028253
2.8178539225  1.0803  0.027178
2.8163460726  1.0821  0.025502
2.8147606046  1.0855  0.024716
2.8132560626  1.0871  0.023662
2.8117531281  1.0892  0.022697
2.8102517986  1.0909  0.02166
2.8086731828  1.0937  0.020818
2.8071751397  1.0952  0.019775
2.8056786937  1.0969  0.018756
2.80410521  1.0996  0.017905
2.8026120344  1.1011  0.016883
2.8011204482  1.1031  0.01594
2.7996304488  1.1049  0.014968
2.7980637399  1.1075  0.014718
2.7965769898  1.109  0.013712
2.7950918188  1.1105  0.013317
2.7935301841  1.1127  0.012426
2.7920482466  1.1144  0.011453
2.7905678806  1.1163  0.011122
2.7890890835  1.1178  0.010725
2.7875341473  1.1197  0.010396
2.786058563  1.1211  0.0093943
2.78458454  1.1225  0.0089994
2.783034621  1.1246  0.0081029
2.7815637952  1.1261  0.0077192
2.7800945232  1.1276  0.0073347
2.7786268026  1.1291  0.0063707
2.7770835069  1.1311  0.0060647
2.775618963  1.1325  0.0056773
2.774155963  1.134  0.0052896
2.7726176283  1.1357  0.0049459
2.7711577897  1.1371  0.0045479
2.7696994876  1.1384  0.0041541
2.76816609  1.1401  0.0037983
2.766710934  1.1414  0.0034004
2.7652573072  1.1428  0.0030186
2.763805207  1.1443  0.0026375
2.7622783272  1.1457  0.0028158
2.7608293531  1.147  0.001855
2.7593818985  1.1484  0.00203
2.7578599007  1.1497  0.0016409
2.7564155572  1.1511  0.0012498
2.7549727258  1.1523  0.0014016
2.753531404  1.1534  0.0009788
2.7520158516  1.1547  0.00058791
2.7505776213  1.156  0.00019675
2.7491408935  1.1571  0.00033551
2.747630169  1.1585  0.0
2.7461965178  1.16  0.0
2.744764362  1.1611  0.0
2.7433336991  1.1622  0.0
2.7418293485  1.1634  0.0
2.7404017429  1.1646  0.0
2.7389756231  1.1657  0.0
2.7374760471  1.1669  0.0
2.73605297  1.1681  0.0
2.7346313717  1.1691  0.0
2.7332112499  1.1702  0.0
2.7317179774  1.1712  0.0
2.7303008792  1.1721  0.0
2.7288852504  1.1731  0.0
2.7273966998  1.1741  0.0
2.7259840803  1.1749  0.0
2.7245729232  1.1756  0.0
2.7231632264  1.1762  0.0
2.7216809101  1.1769  0.0
2.7202742036  1.1776  0.0
2.7188689505  1.1783  0.0
2.7173913043  1.1791  0.0
2.7159890274  1.18  0.0
2.714588197  1.1811  0.0
2.7131888108  1.1822  0.0
2.7117173306  1.1832  0.0
2.710320902  1.1841  0.0
2.7089259109  1.1849  0.0
2.7074590497  1.1856  0.0
2.7060670022  1.1865  0.0
2.7046763855  1.1876  0.0
2.7032141216  1.1883  0.0
2.7018264347  1.189  0.0
2.7004401717  1.1898  0.0
2.6990553306  1.1907  0.0
2.6975991368  1.1914  0.0
2.6962172073  1.1923  0.0
2.6948366929  1.1932  0.0
2.6933850463  1.1935  0.0
2.6920074299  1.1942  0.0
2.6906312221  1.195  0.0
2.6892564206  1.196  0.0
2.6878107781  1.1968  0.0
2.6864388567  1.1976  0.0
2.685068335  1.1983  0.0
2.6836271905  1.1989  0.0
2.6822595354  1.1996  0.0
2.6808932736  1.2002  0.0
2.679528403  1.2008  0.0
2.6780931976  1.2015  0.0
2.6767311759  1.2023  0.0
2.6753705388  1.2027  0.0
2.6739397829  1.2032  0.0
2.6725819815  1.204  0.0
2.6712255583  1.2048  0.0
2.6698705113  1.205  0.0
2.6684456304  1.2052  0.0
2.6670934016  1.2062  0.0
2.6657425426  1.2072  0.0
2.6643220633  1.2073  0.0
2.6629740094  1.2077  0.0
2.6616273189  1.2085  0.0
2.6602112208  1.2089  0.0
2.6588673225  1.2095  0.0
2.6575247814  1.2101  0.0
2.6561835954  1.2109  0.0
2.6547732824  1.2113  0.0
2.6534348714  1.2118  0.0
2.6520978094  1.2123  0.0
2.6506918306  1.2125  0.0
2.6493575308  1.2133  0.0
2.6480245737  1.2139  0.0
2.6466929572  1.2145  0.0
2.6452927016  1.2149  0.0
2.6439638306  1.2154  0.0
2.642636294  1.2161  0.0
2.6412403265  1.2165  0.0
2.6399155227  1.2171  0.0
2.6385920473  1.2176  0.0
2.6372698982  1.2182  0.0
2.635879593  1.2185  0.0
2.6345601602  1.2191  0.0
2.6332420476  1.2196  0.0
2.6318559848  1.2199  0.0
2.6305405761  1.2204  0.0
2.6292264816  1.2208  0.0
2.6279136993  1.2212  0.0
2.6265332388  1.2214  0.0
2.625223144  1.222  0.0
2.6239143554  1.2227  0.0
2.6225380924  1.2231  0.0
2.621231979  1.2238  0.0
2.619927166  1.2239  0.0
2.6186236514  1.2241  0.0
2.6172529313  1.2247  0.0
2.6159520758  1.2251  0.0
2.6146525127  1.2254  0.0
2.6132859457  1.2258  0.0
2.6119890296  1.2262  0.0
2.6106934002  1.2268  0.0
2.6093309675  1.2272  0.0
2.608037973  1.2277  0.0
2.6067462593  1.2282  0.0
2.6054558245  1.2285  0.0
2.6040988516  1.2287  0.0
2.6028110359  1.229  0.0
2.6015244934  1.2295  0.0
2.6001716113  1.2298  0.0
2.5988876761  1.2302  0.0
2.5976050082  1.2307  0.0
2.5963236058  1.2314  0.0
2.5949761262  1.2316  0.0
2.5936973155  1.2316  0.0
2.5924197646  1.2319  0.0
2.5910763331  1.2323  0.0
2.5898013622  1.2328  0.0
2.5885276455  1.2332  0.0
2.587255181  1.2337  0.0
2.5859170955  1.234  0.0
2.5846471957  1.2345  0.0
2.5833785425  1.2347  0.0
2.5820444628  1.2348  0.0
2.5807783628  1.2353  0.0
2.5795135038  1.2357  0.0
2.578249884  1.2361  0.0
2.5769210947  1.2363  0.0
2.5756600129  1.2368  0.0
2.5744001648  1.2372  0.0
2.5730753396  1.2373  0.0
2.5718180182  1.2375  0.0
2.5705619248  1.238  0.0
2.5693070579  1.2382  0.0
2.5679874682  1.2383  0.0
2.5667351129  1.2388  0.0
2.5654839786  1.2392  0.0
2.564168312  1.2394  0.0
2.5629196781  1.2398  0.0
2.5616722597  1.2401  0.0
2.5603604988  1.2403  0.0
2.5591155697  1.2407  0.0
2.5578718506  1.241  0.0
2.5566293399  1.2413  0.0
2.5553227373  1.2415  0.0
2.5540827012  1.2418  0.0
2.5528438681  1.2422  0.0
2.5515411308  1.2423  0.0
2.5503047614  1.2427  0.0
2.5490695896  1.2429  0.0
2.5478356136  1.2432  0.0
2.5465379816  1.2435  0.0
2.5453064549  1.244  0.0
2.5440761188  1.2442  0.0
2.5427823124  1.2443  0.0
2.5415544147  1.2446  0.0
2.5403277023  1.245  0.0
2.5391021735  1.2454  0.0
2.53781342  1.2455  0.0
2.5365903153  1.2458  0.0
2.535368389  1.2461  0.0
2.534083422  1.2463  0.0
2.5328639092  1.2466  0.0
2.5316455696  1.2468  0.0
2.5304284015  1.2471  0.0
2.5291484357  1.2472  0.0
2.527933667  1.2475  0.0
2.5267200647  1.2479  0.0
2.5254438468  1.2482  0.0
2.5242326333  1.2485  0.0
2.5230225811  1.2487  0.0
2.5218136884  1.2489  0.0
2.5205424207  1.2491  0.0
2.5193359031  1.2494  0.0
2.5181305399  1.2497  0.0
2.516862982  1.2498  0.0
2.5156599834  1.2501  0.0
2.5144581343  1.2503  0.0
2.5131942699  1.2506  0.0
2.5119947751  1.251  0.0
2.5107964246  1.2513  0.0
2.509599217  1.2517  0.0
2.5083402313  1.252  0.0
2.5071453643  1.2525  0.0
2.5059516351  1.2527  0.0
2.5046963056  1.253  0.0
2.5035049069  1.2534  0.0
2.502314641  1.254  0.0
2.5011255065  1.2545  0.0
