mastrapa2008Ic
130
ne
Wavelength (microns) 	 real  imaginary
1.1559430e+00  1.3120117e+00  1.0965708e-08
1.1560719e+00  1.3120097e+00  1.0966931e-08
1.1562009e+00  1.3120077e+00  1.0968155e-08
1.1563299e+00  1.3120056e+00  1.0969378e-08
1.1564590e+00  1.3120035e+00  1.0970603e-08
1.1565881e+00  1.3120015e+00  1.0971827e-08
1.1567172e+00  1.3119994e+00  1.0973052e-08
1.1568463e+00  1.3119974e+00  1.0974277e-08
1.1569754e+00  1.3119953e+00  1.0975502e-08
1.1571046e+00  1.3119932e+00  1.0976727e-08
1.1572340e+00  1.3119912e+00  1.0977953e-08
1.1573631e+00  1.3119892e+00  1.0979179e-08
1.1574924e+00  1.3119870e+00  1.0980406e-08
1.1576217e+00  1.3119850e+00  1.0981632e-08
1.1577510e+00  1.3119830e+00  1.0982859e-08
1.1578804e+00  1.3119808e+00  1.0984086e-08
1.1580098e+00  1.3119789e+00  1.0985314e-08
1.1581392e+00  1.3119768e+00  1.0986542e-08
1.1582686e+00  1.3119746e+00  1.0987770e-08
1.1583982e+00  1.3119727e+00  1.0988998e-08
1.1585276e+00  1.3119706e+00  1.0990226e-08
1.1586572e+00  1.3119684e+00  1.0991455e-08
1.1587867e+00  1.3119665e+00  1.0992684e-08
1.1589164e+00  1.3119644e+00  1.0993914e-08
1.1590459e+00  1.3119622e+00  1.0995143e-08
1.1591756e+00  1.3119602e+00  1.0996373e-08
1.1593053e+00  1.3119582e+00  1.0997603e-08
1.1594350e+00  1.3119560e+00  1.0998834e-08
1.1595647e+00  1.3119540e+00  1.1000065e-08
1.1596946e+00  1.3119519e+00  1.1001296e-08
1.1598243e+00  1.3119498e+00  5.8114580e-08
1.1599541e+00  1.3119478e+00  1.1003759e-08
1.1600840e+00  1.3119457e+00  1.1004990e-08
1.1602138e+00  1.3119437e+00  1.1006223e-08
1.1603438e+00  1.3119415e+00  1.1007455e-08
1.1604737e+00  1.3119394e+00  1.1008688e-08
1.1606036e+00  1.3119373e+00  2.1558236e-07
1.1607337e+00  1.3119354e+00  2.0231835e-07
1.1608638e+00  1.3119333e+00  1.1012387e-08
1.1609938e+00  1.3119313e+00  1.1013621e-08
1.1611238e+00  1.3119291e+00  1.1014855e-08
1.1612540e+00  1.3119270e+00  1.1016090e-08
